Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-02-12,126.6,154.28,28.14,48.65,48.36,13.76,18.82,1.81,40.04,4.61,,,,,,,,,,,,,,
2024-02-13,158.16,178.33,35.11,79.71,70.91,17.85,12.79,2.76,39.28,7.64,,,,,,,,,,,,,,
2024-02-14,138.54,143.77,28.45,44.32,46.58,11.77,12.58,1.8,51.88,7.67,,,,,,,,,,,,,,
2024-02-15,123.1,195.78,27.1,36.35,40.66,8.82,16.71,1.53,46.61,5.27,,,,,,,,,,,,,,
2024-02-16,141.29,225.32,28.85,48.25,48.93,17.09,11.14,1.84,45.62,5.51,,,,,,,,,,,,,,
2024-02-17,134.6,213.48,32.34,72.29,64.21,27.77,21.77,1.97,42.57,5.49,,,,,,,,,,,,,,
2024-02-18,147.93,243.59,40.28,119.24,96.14,38.47,16.48,2.22,31.26,4.12,,,,,,,,,,,,,,
2024-02-19,110.81,199.15,27.79,30.43,38.75,16.4,11.82,1.16,36.27,2.28,,,,,,,,,,,,,,
2024-02-20,169.92,246.18,31.96,41.22,47.88,19.85,13.33,2.02,19.87,3.93,,,,,,,,,,,,,,
2024-02-21,110.64,192.63,27.77,25.49,35.87,12.97,13.3,0.92,37.45,3.71,,,,,,,,,,,,,,
2024-02-22,66.98,139.81,27.92,22.35,34.23,12.55,11.43,0.87,54.0,2.95,,,,,,,,,,,,,,
2024-02-23,66.27,129.56,22.1,35.62,36.71,16.23,11.11,1.11,30.5,3.54,,,,,,,,,,,,,,
2024-02-24,96.75,188.15,14.43,96.54,63.09,27.5,9.36,1.95,27.92,4.44,,,,,,,,,,,,,,
2024-02-25,91.79,167.25,12.92,77.05,51.5,25.56,13.34,1.56,29.51,3.72,,,,,,,,,,,,,,
2024-02-26,81.32,160.46,12.68,75.95,50.67,26.43,11.32,1.78,28.21,3.01,,,,,,,,,,,,,,
2024-02-27,69.27,118.68,11.33,52.22,36.97,20.33,10.51,1.12,25.56,2.48,,,,,,,,,,,,,,
2024-02-28,62.74,112.06,10.88,41.12,30.67,17.99,8.28,1.12,29.04,2.42,,,,,,,,,,,,,,
2024-02-29,70.64,128.8,12.58,55.79,39.88,20.43,9.64,1.43,32.21,3.82,,,,,,,,,,,,,,
2024-03-01,108.55,194.53,16.38,123.24,78.87,29.36,14.36,1.76,29.09,5.05,,,,,,,,,,,,,,
2024-03-02,55.22,85.83,13.02,47.97,36.05,14.86,11.98,0.85,17.03,1.36,,,,,,,,,,,,,,
2024-03-03,57.95,134.93,12.14,41.38,31.84,15.77,10.83,0.79,23.55,1.33,,,,,,,,,,,,,,
2024-03-04,49.95,107.65,11.98,50.53,36.59,17.75,7.4,0.9,37.03,1.74,,,,,,,,,,,,,,
2024-03-05,53.6,107.64,10.36,35.49,27.2,16.74,11.35,0.78,39.25,1.82,,,,,,,,,,,,,,
2024-03-06,67.53,117.87,10.15,36.41,27.6,18.07,12.89,0.93,40.33,2.41,,,,,,,,,,,,,,
2024-03-07,84.36,156.65,12.18,70.11,47.18,22.68,13.14,1.22,31.77,3.05,,,,,,,,,,,,,,
2024-03-08,63.66,121.59,11.74,47.66,34.81,17.76,14.23,0.91,33.61,2.33,,,,,,,,,,,,,,
2024-03-09,57.72,102.44,11.57,38.89,30.01,14.82,9.83,0.86,39.32,2.8,,,,,,,,,,,,,,
2024-03-10,88.17,150.74,12.83,53.29,38.75,17.08,13.18,1.17,35.59,3.59,,,,,,,,,,,,,,
2024-03-11,96.54,168.61,13.54,72.99,49.82,21.63,10.71,1.25,30.93,3.29,,,,,,,,,,,,,,
2024-03-12,89.73,155.2,11.35,51.31,35.13,17.52,11.93,1.01,33.36,2.85,,,,,,,,,,,,,,
2024-03-13,80.01,138.17,12.45,69.86,47.1,23.6,12.06,1.31,28.65,2.56,,,,,,,,,,,,,,
2024-03-14,47.43,104.81,12.62,78.98,50.71,24.08,11.11,1.2,30.89,3.29,,,,,,,,,,,,,,
2024-03-15,35.78,83.25,11.27,46.66,32.62,16.98,10.56,0.82,34.81,2.75,,,,,,,,,,,,,,
2024-03-16,69.61,137.88,11.19,56.64,37.85,19.8,16.31,1.03,38.56,3.73,,,,,,,,,,,,,,
2024-03-17,76.35,135.69,11.95,52.24,36.07,16.74,13.11,0.96,36.7,3.16,,,,,,,,,,,,,,
2024-03-18,90.04,154.84,10.73,50.83,34.22,21.04,14.15,1.13,33.03,3.06,,,,,,,,,,,,,,
2024-03-19,103.46,183.88,12.84,70.87,46.93,21.03,14.22,1.33,34.6,4.53,,,,,,,,,,,,,,
2024-03-20,101.85,187.54,14.07,90.29,59.38,26.41,13.56,1.57,31.38,5.0,,,,,,,,,,,,,,
2024-03-21,99.09,173.78,13.25,77.93,52.12,22.89,10.56,1.35,14.0,2.86,,,,,,,,,,,,,,
2024-03-22,118.42,188.47,12.48,63.99,43.3,21.71,13.22,1.67,25.23,2.96,,,,,,,,,,,,,,
2024-03-23,126.32,199.66,13.23,84.35,54.84,23.82,15.29,1.3,33.16,4.23,,,,,,,,,,,,,,
2024-03-24,84.96,166.42,10.71,55.01,36.6,22.42,13.52,1.12,26.23,2.75,,,,,,,,,,,,,,
2024-03-25,116.98,145.39,10.0,51.33,32.84,19.7,13.38,1.05,32.32,2.68,,,,,,,,,,,,,,
2024-03-26,90.52,131.24,11.22,49.29,33.76,18.34,10.99,0.98,38.2,2.41,,,,,,,,,,,,,,
2024-03-27,73.5,133.51,11.2,70.12,45.87,25.74,17.08,1.16,32.69,3.35,,,,,,,,,,,,,,
2024-03-28,66.42,131.67,13.38,50.37,36.83,13.08,19.2,0.91,39.95,3.54,,,,,,,,,,,,,,
2024-03-29,67.69,134.29,11.94,62.52,42.95,24.2,15.83,1.17,30.71,3.94,,,,,,,,,,,,,,
2024-03-30,75.44,166.52,15.2,70.34,49.02,19.39,12.99,1.46,34.33,3.98,,,,,,,,,,,,,,
2024-03-31,105.04,153.13,13.79,65.72,44.71,18.58,18.85,1.12,34.72,3.95,,,,,,,,,,,,,,
2024-04-01,43.03,77.79,12.8,44.58,32.9,15.84,9.39,0.72,34.23,1.85,,,,,,,,,,,,,,
2024-04-02,37.17,66.03,14.19,47.79,36.41,13.6,14.65,0.92,36.24,2.75,,,,,,,,,,,,,,
2024-04-03,51.27,72.77,14.94,74.4,48.48,18.24,17.04,1.3,34.89,3.39,,,,,,,,,,,,,,
2024-04-04,42.11,60.71,13.4,52.29,38.36,16.68,10.37,1.1,36.03,3.53,,,,,,,,,,,,,,
2024-04-05,52.94,76.35,11.32,41.52,31.22,18.73,15.16,0.89,31.92,2.79,,,,,,,,,,,,,,
2024-04-06,53.89,77.77,10.78,36.19,27.89,18.09,12.36,0.85,38.79,2.68,,,,,,,,,,,,,,
2024-04-07,57.36,78.54,11.8,62.08,42.09,22.85,12.51,1.2,35.45,3.92,,,,,,,,,,,,,,
2024-04-08,64.31,95.47,11.99,63.93,41.32,21.97,16.19,1.17,32.65,3.27,,,,,,,,,,,,,,
2024-04-09,102.14,152.2,13.78,94.25,61.3,28.69,20.37,1.66,25.02,4.2,,,,,,,,,,,,,,
2024-04-10,89.52,154.18,16.72,95.32,62.75,23.69,19.78,1.7,44.02,3.38,,,,,,,,,,,,,,
2024-04-11,84.27,153.32,15.06,98.97,64.82,27.6,15.79,1.46,39.94,3.31,,,,,,,,,,,,,,
2024-04-12,102.84,186.98,15.43,94.6,62.69,27.21,22.21,1.91,30.47,3.71,,,,,,,,,,,,,,
2024-04-13,67.58,126.0,17.06,88.97,61.17,21.31,10.84,1.06,22.75,2.99,,,,,,,,,,,,,,
2024-04-14,64.48,116.3,18.92,62.91,48.85,9.4,9.95,1.07,11.66,2.89,,,,,,,,,,,,,,
2024-04-15,95.47,170.2,17.33,80.65,56.84,20.23,7.93,1.73,24.12,3.73,,,,,,,,,,,,,,
2024-04-16,70.96,134.63,15.93,73.8,51.51,17.75,9.77,0.95,24.93,3.06,,,,,,,,,,,,,,
2024-04-17,29.63,85.14,14.93,47.4,37.18,13.83,13.04,0.74,33.82,2.06,,,,,,,,,,,,,,
2024-04-18,40.55,123.67,14.98,59.72,43.81,16.73,11.11,1.01,26.66,2.73,,,,,,,,,,,,,,
2024-04-19,43.58,142.84,16.97,79.82,56.24,17.56,14.65,1.3,19.57,2.48,,,,,,,,,,,,,,
2024-04-20,51.25,144.88,15.71,59.23,44.27,14.72,12.87,1.26,28.86,2.65,,,,,,,,,,,,,,
2024-04-21,38.66,87.94,18.86,67.82,51.33,11.5,12.73,1.07,39.03,1.77,,,,,,,,,,,,,,
2024-04-22,35.68,96.3,17.26,55.88,43.3,12.46,11.62,1.39,36.49,2.32,,,,,,,,,,,,,,
2024-04-23,60.34,177.67,15.94,75.83,53.29,18.39,13.75,1.34,32.77,2.6,,,,,,,,,,,,,,
2024-04-24,52.32,119.1,18.49,68.84,50.81,10.98,13.11,1.38,34.22,3.0,,,,,,,,,,,,,,
2024-04-25,68.36,162.65,18.1,80.37,56.63,14.4,16.31,1.87,31.93,4.12,,,,,,,,,,,,,,
2024-04-26,54.65,157.62,18.14,81.44,57.7,15.78,10.68,1.36,33.42,2.58,,,,,,,,,,,,,,
2024-04-27,46.99,158.23,16.42,59.38,43.65,13.43,10.5,1.04,39.46,2.53,,,,,,,,,,,,,,
2024-04-28,54.27,105.53,13.89,50.87,37.97,16.95,18.32,1.15,40.19,2.49,,,,,,,,,,,,,,
2024-04-29,73.35,178.47,15.88,78.94,54.73,18.42,20.4,1.3,47.83,3.07,,,,,,,,,,,,,,
2024-04-30,51.11,122.49,15.1,61.75,44.44,16.86,17.09,1.04,43.51,3.2,,,,,,,,,,,,,,
2024-05-01,49.96,129.84,16.89,47.6,38.25,8.23,18.37,0.81,48.32,2.16,,,,,,,,,,,,,,
2024-05-02,58.47,118.01,16.71,51.24,40.7,10.38,17.13,1.01,51.07,2.77,,,,,,,,,,,,,,
2024-05-03,95.04,175.28,12.88,44.73,33.66,17.61,18.43,1.08,45.3,3.68,,,,,,,,,,,,,,
2024-05-04,124.83,209.04,13.31,61.83,43.7,21.87,21.48,1.98,40.48,4.74,,,,,,,,,,,,,,
2024-05-05,126.63,221.49,12.94,67.06,46.18,22.61,19.55,1.58,44.35,4.22,,,,,,,,,,,,,,
2024-05-06,93.96,202.95,12.98,49.23,36.32,19.31,17.98,1.54,45.9,3.49,,,,,,,,,,,,,,
2024-05-07,135.88,266.15,14.76,73.35,50.72,21.25,15.98,1.8,48.24,4.75,,,,,,,,,,,,,,
2024-05-08,77.12,163.85,14.18,55.36,40.04,17.24,13.78,1.22,24.28,2.23,,,,,,,,,,,,,,
2024-05-09,66.73,104.46,12.65,56.13,38.05,13.56,26.84,1.2,33.85,1.84,,,,,,,,,,,,,,
2024-05-10,98.46,130.31,14.37,57.62,42.29,13.19,14.04,1.16,40.98,2.71,,,,,,,,,,,,,,
2024-05-11,80.24,131.93,13.8,22.18,22.77,13.08,10.82,0.98,63.28,1.57,,,,,,,,,,,,,,
2024-05-12,86.09,117.85,14.42,29.74,27.55,21.51,15.21,1.38,51.54,2.73,,,,,,,,,,,,,,
2024-05-13,102.42,137.89,16.02,33.1,30.62,25.55,19.25,1.72,58.38,3.72,,,,,,,,,,,,,,
2024-05-14,109.11,139.66,16.41,49.85,39.8,30.16,11.96,1.43,39.19,4.23,,,,,,,,,,,,,,
2024-05-15,116.4,152.19,14.53,112.42,71.2,15.55,19.75,1.83,69.17,4.53,,,,,,,,,,,,,,
2024-05-16,109.61,151.02,13.65,78.93,51.95,21.57,14.68,1.38,77.33,4.17,,,,,,,,,,,,,,
2024-05-17,90.45,123.61,13.19,46.95,34.83,25.34,9.57,1.66,58.86,3.51,,,,,,,,,,,,,,
2024-05-18,114.46,155.25,13.4,43.23,33.67,24.48,16.47,0.83,42.0,3.78,,,,,,,,,,,,,,
2024-05-19,115.09,154.57,13.16,42.44,33.16,25.71,12.82,0.66,34.33,2.31,,,,,,,,,,,,,,
2024-05-20,116.67,160.15,13.35,46.06,35.12,24.24,12.76,0.87,43.37,2.61,,,,,,,,,,,,,,
2024-05-21,108.76,159.41,13.74,47.84,34.85,23.61,8.3,0.93,25.97,2.47,,,,,,,,,,,,,,
2024-05-22,86.79,113.15,14.14,53.17,38.64,22.28,8.54,0.79,28.04,2.4,,,,,,,,,,,,,,
2024-05-23,65.18,85.93,13.69,46.73,34.75,23.45,5.53,0.69,23.52,1.58,,,,,,,,,,,,,,
2024-05-24,65.32,81.3,13.61,46.75,35.86,23.1,6.18,0.77,22.08,1.44,,,,,,,,,,,,,,
2024-05-25,77.89,98.8,14.1,50.83,37.17,21.78,6.53,0.6,43.27,2.01,,,,,,,,,,,,,,
2024-05-26,84.72,107.06,13.96,48.17,36.85,22.54,8.11,1.19,56.87,2.13,,,,,,,,,,,,,,
2024-05-27,107.58,132.75,14.44,49.27,37.85,20.43,10.52,1.52,66.21,3.21,,,,,,,,,,,,,,
2024-05-28,114.46,144.81,12.87,51.77,38.0,21.52,12.58,1.72,67.27,3.39,,,,,,,,,,,,,,
2024-05-29,105.44,139.42,10.56,50.33,35.35,23.51,8.88,1.24,35.93,2.54,,,,,,,,,,,,,,
2024-05-30,93.13,122.98,10.22,50.14,34.98,23.93,8.16,0.97,30.89,1.9,,,,,,,,,,,,,,
2024-05-31,85.22,110.6,8.99,47.69,32.68,25.65,10.96,1.41,30.67,1.9,,,,,,,,,,,,,,
2024-06-01,105.39,155.66,8.2,48.54,32.48,26.92,4.85,0.88,18.27,1.64,,,,,,,,,,,,,,
2024-06-02,58.03,70.09,7.96,48.64,32.34,27.36,5.59,0.77,31.3,0.83,,,,,,,,,,,,,,
2024-06-03,68.53,85.53,8.18,50.42,33.47,26.77,8.29,1.03,25.09,0.64,,,,,,,,,,,,,,
2024-06-04,88.45,121.64,8.41,48.85,32.79,26.62,7.72,1.24,28.58,0.9,,,,,,,,,,,,,,
2024-06-05,92.78,145.87,8.19,49.68,33.08,26.85,9.11,0.83,10.54,0.56,,,,,,,,,,,,,,
2024-06-06,54.47,103.19,8.39,48.73,32.74,26.75,8.44,0.95,5.8,0.8,,,,,,,,,,,,,,
2024-06-07,75.93,146.89,8.19,49.0,32.72,26.87,8.73,0.76,5.97,1.4,,,,,,,,,,,,,,
2024-06-08,83.68,135.38,7.93,49.5,32.77,27.19,5.04,0.71,30.7,1.35,,,,,,,,,,,,,,
2024-06-09,63.92,89.86,8.08,49.49,32.9,26.99,7.52,0.83,36.05,2.63,,,,,,,,,,,,,,
2024-06-10,62.39,89.37,8.42,49.83,33.35,26.56,12.06,0.88,37.62,1.72,,,,,,,,,,,,,,
2024-06-11,85.59,119.82,8.42,49.05,32.89,26.51,14.6,1.36,26.77,2.99,,,,,,,,,,,,,,
2024-06-12,69.77,111.44,8.37,49.43,33.1,26.57,9.84,1.24,27.26,2.41,,,,,,,,,,,,,,
2024-06-13,52.84,99.12,9.57,62.85,41.22,24.66,9.85,1.01,22.51,1.73,,,,,,,,,,,,,,
2024-06-14,47.23,104.28,12.22,91.73,58.73,20.15,8.21,0.92,22.48,1.06,,,,,,,,,,,,,,
2024-06-15,46.55,91.14,12.22,72.23,47.27,19.57,8.88,1.1,22.18,1.34,,,,,,,,,,,,,,
2024-06-16,51.43,100.71,12.13,32.07,26.83,19.91,15.83,1.37,22.6,1.34,,,,,,,,,,,,,,
2024-06-17,47.38,102.83,12.13,35.03,28.43,20.2,15.86,1.36,19.04,1.33,,,,,,,,,,,,,,
2024-06-18,73.17,154.66,12.35,33.93,27.75,19.48,12.44,1.34,9.6,1.35,,,,,,,,,,,,,,
2024-06-19,57.84,153.97,12.39,35.92,29.03,18.56,12.8,1.24,42.88,1.11,,,,,,,,,,,,,,
2024-06-20,40.65,74.33,12.09,30.72,25.8,20.41,18.83,1.49,84.62,1.28,,,,,,,,,,,,,,
2024-06-21,57.17,100.49,11.91,33.49,26.9,21.06,18.88,1.74,41.94,1.73,,,,,,,,,,,,,,
2024-06-22,76.68,111.08,11.73,30.69,25.83,21.48,15.47,1.79,42.37,2.21,,,,,,,,,,,,,,
2024-06-23,55.15,73.39,11.66,29.97,24.82,21.56,17.16,1.7,66.01,1.5,,,,,,,,,,,,,,
2024-06-24,60.97,87.76,13.36,27.28,24.84,19.42,18.09,1.8,67.79,1.69,,,,,,,,,,,,,,
2024-06-25,56.32,77.19,14.79,10.07,17.38,17.23,12.44,1.28,23.88,1.48,,,,,,,,,,,,,,
2024-06-26,48.3,78.19,15.73,9.69,17.94,17.17,10.68,1.34,16.67,1.28,,,,,,,,,,,,,,
2024-06-27,31.72,49.0,15.29,8.77,17.09,16.47,17.76,1.26,22.47,1.01,,,,,,,,,,,,,,
2024-06-28,45.43,113.74,16.33,9.71,18.15,16.76,14.01,1.58,23.31,0.8,,,,,,,,,,,,,,
2024-06-29,48.29,83.69,15.3,9.41,17.43,16.57,12.78,1.36,22.95,0.8,,,,,,,,,,,,,,
2024-06-30,61.19,82.42,14.87,10.6,17.72,17.09,20.16,1.25,22.45,0.8,,,,,,,,,,,,,,
2024-07-01,34.3,47.68,15.64,9.56,17.8,16.82,12.44,1.14,24.74,0.8,,,,,,,,,,,,,,
2024-07-02,35.91,53.84,16.19,9.54,17.86,16.79,14.27,1.25,31.06,1.1,,,,,,,,,,,,,,
2024-07-03,39.15,56.22,15.81,9.53,17.92,17.01,15.02,1.39,,3.34,,,,,,,,,,,,,,
2024-07-04,25.71,45.18,15.9,9.79,17.84,16.96,15.08,1.4,20.78,3.36,,,,,,,,,,,,,,
2024-07-05,27.36,48.23,15.2,10.15,17.75,17.06,19.13,1.2,21.25,3.39,,,,,,,,,,,,,,
2024-07-06,23.43,37.97,14.69,10.61,17.58,17.13,18.8,1.1,23.55,3.35,,,,,,,,,,,,,,
2024-07-07,10.02,20.04,14.26,10.23,17.04,17.17,13.43,1.03,22.95,3.37,,,,,,,,,,,,,,
2024-07-08,19.22,32.33,16.65,8.59,18.1,16.34,10.95,1.12,24.96,3.35,,,,,,,,,,,,,,
2024-07-09,39.72,65.35,15.52,8.91,17.35,16.97,8.62,1.39,21.99,3.48,,,,,,,,,,,,,,
2024-07-10,53.77,83.62,15.63,9.31,17.66,16.64,5.69,0.96,33.37,1.91,,,,,,,,,,,,,,
2024-07-11,49.6,77.72,15.28,10.0,17.73,17.06,8.62,0.57,33.82,1.88,,,,,,,,,,,,,,
2024-07-12,21.43,49.86,11.4,27.9,24.1,23.8,12.9,1.51,27.2,1.92,,,,,,,,,,,,,,
2024-07-13,40.54,67.29,11.56,28.54,24.58,25.95,7.34,0.72,30.06,1.89,,,,,,,,,,,,,,
2024-07-14,45.39,74.65,11.51,25.08,22.69,25.2,9.1,0.76,29.46,1.9,,,,,,,,,,,,,,
2024-07-15,44.54,67.13,11.65,29.4,25.11,25.54,11.32,0.66,30.24,1.9,,,,,,,,,,,,,,
2024-07-16,39.74,57.11,11.91,27.41,24.26,24.5,6.64,0.68,28.25,1.91,,,,,,,,,,,,,,
2024-07-17,36.35,48.01,11.78,27.21,24.02,24.54,5.66,0.92,19.9,1.92,,,,,,,,,,,,,,
2024-07-18,41.69,61.59,12.39,29.51,25.77,23.43,8.55,1.64,12.73,1.91,,,,,,,,,,,,,,
2024-07-19,71.66,99.89,11.74,39.42,30.41,29.6,12.93,1.69,12.48,1.84,,,,,,,,,,,,,,
2024-07-20,49.77,66.44,9.22,82.01,51.09,51.35,10.29,0.97,18.26,1.91,,,,,,,,,,,,,,
2024-07-21,42.88,61.22,8.85,72.04,45.47,52.18,10.58,0.9,13.77,1.91,,,,,,,,,,,,,,
2024-07-22,38.42,63.41,10.66,118.48,71.69,77.37,9.73,1.26,43.8,1.89,,,,,,,,,,,,,,
2024-07-23,42.43,64.81,11.41,131.93,79.25,97.41,8.66,1.24,22.55,1.91,,,,,,,,,,,,,,
2024-07-24,50.79,74.66,10.04,108.74,65.96,75.48,10.08,1.2,30.08,1.91,,,,,,,,,,,,,,
2024-07-25,36.32,56.57,10.63,119.81,72.37,89.06,9.17,1.19,40.64,1.91,,,,,,,,,,,,,,
2024-07-26,67.98,85.21,9.65,109.77,66.23,66.18,11.44,1.32,29.35,1.91,,,,,,,,,,,,,,
2024-07-27,74.92,102.42,10.65,119.64,72.28,81.36,15.1,1.4,45.36,1.89,,,,,,,,,,,,,,
2024-07-28,58.61,79.41,11.14,139.35,83.17,86.44,14.01,1.05,45.71,1.89,,,,,,,,,,,,,,
2024-07-29,63.28,80.47,10.75,119.93,72.53,149.6,9.35,1.06,36.05,1.89,,,,,,,,,,,,,,
2024-07-30,63.96,76.61,10.49,106.37,65.12,94.39,13.21,1.14,40.66,1.87,,,,,,,,,,,,,,
2024-07-31,33.78,39.1,9.98,99.69,61.1,88.82,7.78,1.31,48.32,1.89,,,,,,,,,,,,,,
2024-08-01,24.87,30.21,10.24,111.15,67.44,78.12,8.75,1.33,47.13,1.89,,,,,,,,,,,,,,
2024-08-02,39.11,46.09,11.45,115.52,70.75,65.37,12.21,1.66,49.56,1.9,,,,,,,,,,,,,,
2024-08-03,26.61,31.22,10.44,67.81,44.56,49.36,10.98,1.2,51.38,1.9,,,,,,,,,,,,,,
2024-08-04,20.33,24.31,9.76,58.29,38.94,47.03,9.21,0.99,47.96,1.89,,,,,,,,,,,,,,
2024-08-05,23.79,28.07,10.35,64.23,42.58,42.6,10.44,1.18,48.08,1.9,,,,,,,,,,,,,,
2024-08-06,19.11,22.95,17.16,54.57,42.98,46.54,12.34,1.11,47.06,1.9,,,,,,,,,,,,,,
2024-08-07,20.44,24.24,33.77,32.86,44.93,53.98,11.68,1.29,24.02,1.88,,,,,,,,,,,,,,
2024-08-08,20.29,24.42,33.15,36.13,46.17,51.61,14.2,1.26,6.06,1.91,,,,,,,,,,,,,,
