Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2024-10-28 00:00:00,361.0,771.0,303.52,162.22,333.12,124.52,22.33,3.54,12.15,7.38,144.62,28.3,66.75,0.48,249.0,0.0,5.0,736.0,0.5327072113490083,0.45492637375793127,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.4481186047186568,0.17201661578174435,47.97900748911405,-35.829007489114055
2024-10-28 01:00:00,255.0,497.0,214.5,147.45,252.72,113.62,21.92,3.06,7.0,6.52,132.1,28.52,65.75,0.7,249.0,0.0,5.0,736.0,0.6842227378190254,0.5463503074255085,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.6535062985480411,0.2508575646817105,47.95843448851781,-40.95843448851781
2024-10-28 02:00:00,262.0,525.0,175.72,146.45,220.78,119.85,20.05,2.78,6.48,6.68,139.3,28.08,68.75,0.48,249.0,0.0,5.0,736.0,0.828712086917157,0.6582198575164578,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.4481186047186568,0.17201661578174435,47.9316487200713,-41.451648720071304
2024-10-28 03:00:00,201.0,370.0,191.4,127.2,223.25,132.75,18.92,2.56,5.88,5.7,121.92,27.5,72.25,0.3,249.0,0.0,5.0,736.0,0.6611226611226612,0.5690969899665552,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.2800741279491605,0.10751038486359021,47.9033856958163,-42.023385695816295
2024-10-28 04:00:00,172.0,442.0,167.65,121.65,201.0,100.43,17.4,2.6,8.5,5.03,116.95,27.52,72.75,0.45,249.0,0.0,5.0,737.0,0.7213163356062852,0.6038613861386138,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.42011119192374075,0.16126557729538532,47.87444044348145,-39.37444044348145
2024-10-28 05:00:00,158.0,237.0,276.48,112.92,284.9,75.42,17.2,2.68,3.5,3.97,105.25,27.62,71.75,0.45,249.0,0.0,5.0,737.0,0.406948248522416,0.3820216859041623,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.42011119192374075,0.16126557729538532,47.84959833136929,-44.34959833136929
2024-10-28 06:00:00,194.0,390.0,197.88,119.22,224.25,74.05,18.58,2.6,3.85,3.9,100.62,27.58,72.25,0.6,249.0,0.0,16.5,737.0,0.5994569589702333,0.46401775804661494,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.560148255898321,0.21502076972718043,47.8198685818849,-43.969868581884896
2024-10-28 07:00:00,194.0,324.0,130.25,115.98,167.58,78.85,18.65,2.41,5.12,3.75,93.7,28.15,70.25,0.9,249.0,0.0,197.25,737.0,0.8836571428571429,0.5780638272630205,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.8402223838474815,0.32253115459077064,47.79169155096171,-42.67169155096171
2024-10-28 08:00:00,195.0,311.0,89.43,131.3,142.52,73.53,16.68,2.34,3.42,3.82,89.9,29.55,64.0,1.4,249.0,0.0,283.25,737.0,1.451951785911755,0.653010033444816,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,1.3070125970960822,0.501715129363421,47.765560097278914,-44.34556009727891
2024-10-28 09:00:00,168.0,298.0,70.05,131.77,127.0,86.35,18.1,2.07,3.72,4.25,84.72,31.05,58.5,1.82,201.0,0.0,297.25,736.25,1.8546094299788882,0.695078125,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.6522296681724468,1.6991163762249073,47.736230345490114,-44.016230345490115
