Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-15 20:00:00,193.00,271.00,22.18,54.50,47.02,35.20,9.20,1.23,20.45,NA,NA,NA,NA,NA,NA,15.90,86.00,0.52,157.75,NA,0.00,7.00,NA,0.02
2025-01-15 21:00:00,184.00,235.00,14.12,52.10,39.22,34.65,9.20,1.03,21.42,NA,NA,NA,NA,NA,NA,15.75,86.25,0.48,145.75,NA,0.00,7.00,NA,0.01
2025-01-15 22:00:00,216.00,285.00,12.92,50.20,37.22,34.30,9.20,1.06,15.95,NA,NA,NA,NA,NA,NA,15.65,87.00,0.30,164.00,NA,0.00,7.00,NA,-0.00
2025-01-15 23:00:00,212.00,282.00,18.67,47.88,40.65,34.83,9.20,1.10,11.42,NA,NA,NA,NA,NA,NA,15.60,86.25,0.30,180.50,NA,0.00,7.00,NA,-0.00
2025-01-16 00:00:00,193.00,248.00,13.98,45.88,35.78,35.20,9.20,1.55,26.00,NA,NA,NA,NA,NA,NA,15.42,86.75,0.30,203.25,NA,0.00,7.00,NA,-0.01
2025-01-16 01:00:00,182.00,249.00,15.10,43.78,35.55,35.97,9.20,1.55,10.40,NA,NA,NA,NA,NA,NA,15.48,88.75,0.48,175.00,NA,0.00,7.25,NA,-0.01
2025-01-16 02:00:00,213.00,276.00,16.70,41.20,35.50,36.30,9.20,1.55,14.45,NA,NA,NA,NA,NA,NA,15.20,91.00,0.52,176.00,NA,0.00,8.00,NA,-0.01
2025-01-16 03:00:00,152.00,186.00,13.65,40.45,32.62,31.58,9.20,1.36,20.12,NA,NA,NA,NA,NA,NA,15.02,91.00,0.55,171.25,NA,0.00,8.00,NA,-0.01
2025-01-16 04:00:00,141.00,158.00,19.62,38.35,36.35,30.70,9.20,1.40,12.52,NA,NA,NA,NA,NA,NA,15.08,91.00,0.40,195.50,NA,0.00,8.00,NA,-0.01
2025-01-16 05:00:00,155.00,185.00,20.00,37.97,36.50,30.75,9.20,1.39,28.38,NA,NA,NA,NA,NA,NA,15.00,91.00,0.32,190.25,NA,0.00,8.00,NA,-0.01
2025-01-16 06:00:00,127.00,158.00,14.08,42.75,34.22,31.02,9.20,1.13,27.60,NA,NA,NA,NA,NA,NA,14.80,90.50,0.30,193.25,NA,0.00,8.00,NA,-0.01
2025-01-16 07:00:00,111.00,119.00,24.60,47.00,45.02,31.67,9.20,1.07,17.23,NA,NA,NA,NA,NA,NA,14.72,90.50,0.30,181.25,NA,0.00,8.25,NA,-0.01
2025-01-16 08:00:00,95.00,116.00,33.60,48.90,53.35,32.60,9.20,1.18,19.75,NA,NA,NA,NA,NA,NA,15.05,91.00,0.30,192.50,NA,0.00,16.00,NA,-0.01
2025-01-16 09:00:00,114.00,141.00,40.55,47.98,58.50,34.00,9.20,1.41,14.25,NA,NA,NA,NA,NA,NA,15.42,90.75,0.30,161.00,NA,0.00,22.75,NA,-0.01
2025-01-16 10:00:00,144.00,163.00,40.90,47.85,58.75,34.17,9.20,1.50,27.80,NA,NA,NA,NA,NA,NA,15.68,87.25,0.30,170.50,NA,0.00,43.25,NA,-0.01
2025-01-16 11:00:00,145.00,177.00,24.35,52.38,47.65,33.55,9.20,1.38,78.43,NA,NA,NA,NA,NA,NA,16.38,81.25,0.30,172.50,NA,0.00,66.25,NA,-0.01
2025-01-16 12:00:00,129.00,161.00,14.38,56.00,41.45,32.10,9.20,1.29,199.45,NA,NA,NA,NA,NA,NA,17.42,70.75,0.40,177.50,NA,0.00,157.50,NA,-0.01
2025-01-16 13:00:00,127.00,200.00,5.75,56.70,34.85,31.90,9.20,1.18,433.00,NA,NA,NA,NA,NA,NA,19.10,59.25,0.80,139.25,NA,0.00,275.25,NA,0.00
2025-01-16 14:00:00,121.00,169.00,3.28,54.20,31.48,30.95,9.20,1.06,NA,NA,NA,NA,NA,NA,NA,19.95,54.25,0.65,161.75,NA,0.00,213.00,NA,-0.01
2025-01-16 15:00:00,106.00,140.00,2.72,50.72,29.20,30.85,9.20,0.96,NA,NA,NA,NA,NA,NA,NA,19.98,53.00,0.30,159.00,NA,0.00,132.25,NA,-0.01
2025-01-16 16:00:00,100.00,153.00,1.75,50.18,28.10,31.35,9.20,1.02,NA,NA,NA,NA,NA,NA,NA,19.25,57.00,0.30,175.75,NA,0.00,65.50,NA,-0.01
2025-01-16 17:00:00,114.00,157.00,2.20,51.52,29.18,31.75,9.20,1.11,379.88,NA,NA,NA,NA,NA,NA,17.70,71.00,0.30,186.00,NA,0.00,20.75,NA,-0.01
2025-01-16 18:00:00,123.00,163.00,18.78,62.80,48.68,32.62,9.20,1.78,33.55,NA,NA,NA,NA,NA,NA,16.10,84.25,0.30,173.00,NA,0.00,7.25,NA,-0.01
2025-01-16 19:00:00,183.00,312.00,65.65,65.68,88.30,34.62,9.20,3.03,20.67,NA,NA,NA,NA,NA,NA,15.68,90.25,0.30,157.00,NA,0.00,7.00,NA,-0.01
2025-01-16 20:00:00,259.00,392.00,105.32,63.18,119.22,37.67,9.20,4.15,17.10,NA,NA,NA,NA,NA,NA,15.45,91.00,0.30,152.25,NA,0.00,7.00,NA,-0.01
2025-01-16 21:00:00,311.00,445.00,127.80,61.32,136.55,38.35,9.20,4.76,16.23,NA,NA,NA,NA,NA,NA,15.20,91.00,0.30,157.00,NA,0.00,7.00,NA,-0.01
2025-01-16 22:00:00,331.00,459.00,94.15,62.35,109.70,37.32,9.20,3.77,11.35,NA,NA,NA,NA,NA,NA,15.10,91.00,0.30,163.50,NA,0.00,7.00,NA,-0.01
2025-01-16 23:00:00,267.00,382.00,44.18,60.80,68.27,35.50,9.20,2.36,13.18,NA,NA,NA,NA,NA,NA,15.00,91.00,0.30,164.00,NA,0.00,7.00,NA,-0.01
2025-01-17 00:00:00,245.00,329.00,31.20,52.95,53.55,33.72,9.20,1.88,13.27,NA,NA,NA,NA,NA,NA,14.70,90.25,0.30,167.00,NA,0.00,7.00,NA,-0.01
2025-01-17 01:00:00,189.00,283.00,35.78,47.08,54.12,34.70,9.20,1.70,5.40,NA,NA,NA,NA,NA,NA,14.50,90.00,0.30,177.75,NA,0.00,7.00,NA,-0.01
2025-01-17 02:00:00,175.00,249.00,28.60,43.90,46.60,34.80,9.20,1.43,13.60,NA,NA,NA,NA,NA,NA,14.42,90.00,0.30,176.00,NA,0.00,7.00,NA,-0.01
2025-01-17 03:00:00,188.00,240.00,8.50,40.83,28.62,30.70,9.20,1.14,37.85,NA,NA,NA,NA,NA,NA,14.42,90.00,0.42,189.50,NA,0.00,7.00,NA,-0.01
2025-01-17 04:00:00,160.00,233.00,4.30,38.52,23.98,28.12,9.20,1.00,63.60,NA,NA,NA,NA,NA,NA,14.22,90.00,0.32,204.00,NA,0.00,7.00,NA,-0.01
2025-01-17 05:00:00,141.00,201.00,4.52,37.65,23.67,28.05,9.20,0.99,86.55,NA,NA,NA,NA,NA,NA,14.10,90.00,0.30,200.75,NA,0.00,7.00,NA,-0.01
2025-01-17 06:00:00,118.00,171.00,3.75,36.48,22.45,28.48,9.20,1.00,130.02,NA,NA,NA,NA,NA,NA,14.05,90.00,0.32,197.75,NA,0.00,7.00,NA,-0.01
2025-01-17 07:00:00,114.00,168.00,5.80,39.30,25.62,29.80,9.20,1.09,85.52,NA,NA,NA,NA,NA,NA,14.12,90.00,0.48,196.75,NA,0.00,7.75,NA,-0.01
2025-01-17 08:00:00,121.00,184.00,6.20,41.62,27.18,30.45,9.20,1.14,99.50,NA,NA,NA,NA,NA,NA,14.28,90.25,0.30,204.50,NA,0.00,19.75,NA,-0.01
2025-01-17 09:00:00,130.00,191.00,6.18,41.85,27.35,30.65,9.20,1.07,156.98,NA,NA,NA,NA,NA,NA,14.62,90.50,0.50,204.25,NA,0.00,59.50,NA,-0.01
2025-01-17 10:00:00,140.00,200.00,5.60,40.83,26.25,30.60,9.20,1.08,228.30,NA,NA,NA,NA,NA,NA,15.28,84.75,1.10,204.25,NA,0.00,145.75,NA,-0.00
2025-01-17 11:00:00,151.00,222.00,4.70,39.58,24.85,29.82,9.20,1.03,315.08,NA,NA,NA,NA,NA,NA,16.33,77.75,1.25,197.75,NA,0.00,278.75,NA,0.00
2025-01-17 12:00:00,138.00,212.00,3.82,39.30,24.00,29.50,9.20,0.99,438.67,NA,NA,NA,NA,NA,NA,17.42,71.00,1.85,205.50,NA,0.00,302.75,NA,-0.00
2025-01-17 13:00:00,150.00,228.00,2.78,40.10,23.60,29.65,9.20,1.05,469.98,NA,NA,NA,NA,NA,NA,17.85,68.75,2.08,184.00,NA,0.00,295.50,NA,-0.04
2025-01-17 14:00:00,130.00,222.00,2.38,39.17,22.78,29.65,9.20,1.02,NA,NA,NA,NA,NA,NA,NA,18.55,64.75,1.98,189.50,NA,0.00,250.75,NA,-0.02
2025-01-17 15:00:00,118.00,208.00,2.42,39.72,23.10,30.32,9.20,1.01,498.40,NA,NA,NA,NA,NA,NA,18.73,64.00,1.50,187.25,NA,0.00,170.00,NA,-0.02
2025-01-17 16:00:00,106.00,180.00,2.58,40.53,23.65,30.50,9.20,0.98,419.80,NA,NA,NA,NA,NA,NA,17.98,67.75,1.35,203.75,NA,0.00,83.75,NA,-0.00
2025-01-17 17:00:00,103.00,169.00,3.32,39.75,23.80,31.12,9.20,1.04,297.73,NA,NA,NA,NA,NA,NA,16.30,79.00,0.80,203.25,NA,0.00,22.75,NA,-0.00
2025-01-17 18:00:00,116.00,201.00,3.95,42.72,25.90,31.48,9.20,1.17,141.02,NA,NA,NA,NA,NA,NA,15.40,85.50,0.48,202.00,NA,0.00,7.25,NA,-0.01
2025-01-17 19:00:00,134.00,197.00,7.88,44.68,30.15,30.22,9.20,1.31,59.82,NA,NA,NA,NA,NA,NA,14.92,88.50,0.50,216.50,NA,0.00,7.00,NA,-0.00
2025-01-17 20:00:00,143.00,213.00,7.55,42.82,28.90,30.08,9.20,1.18,88.48,NA,NA,NA,NA,NA,NA,14.70,90.00,0.45,201.25,NA,0.00,7.00,NA,-0.00
2025-01-17 21:00:00,138.00,199.00,6.13,40.15,26.32,29.55,9.20,1.12,93.30,NA,NA,NA,NA,NA,NA,14.72,91.00,0.40,197.25,NA,0.00,7.00,NA,-0.00
2025-01-17 22:00:00,140.00,210.00,5.93,40.92,26.60,29.60,9.20,1.12,117.55,NA,NA,NA,NA,NA,NA,14.98,91.00,0.38,199.25,NA,0.00,7.00,NA,-0.01
2025-01-17 23:00:00,123.00,193.00,4.15,38.88,24.02,30.00,9.20,0.99,143.65,NA,NA,NA,NA,NA,NA,14.92,91.00,0.52,216.50,NA,0.00,7.00,NA,0.00
2025-01-18 00:00:00,124.00,182.00,3.40,36.62,22.22,30.65,9.20,1.07,147.68,NA,NA,NA,NA,NA,NA,14.77,91.00,0.55,202.00,NA,0.00,7.00,NA,-0.00
2025-01-18 01:00:00,141.00,207.00,3.78,36.20,22.35,31.35,9.20,1.03,113.50,NA,NA,NA,NA,NA,NA,14.75,91.00,0.48,193.25,NA,0.00,7.00,NA,-0.01
2025-01-18 02:00:00,140.00,197.00,3.30,34.00,20.80,31.60,9.20,0.98,174.15,NA,NA,NA,NA,NA,NA,14.60,91.00,0.50,185.50,NA,0.00,7.00,NA,-0.01
2025-01-18 03:00:00,119.00,178.00,2.28,31.02,18.30,28.18,9.20,0.91,220.62,NA,NA,NA,NA,NA,NA,14.60,91.00,0.82,186.25,NA,0.00,7.00,NA,-0.01
2025-01-18 04:00:00,114.00,166.00,1.95,28.80,16.92,26.78,9.20,0.84,259.05,NA,NA,NA,NA,NA,NA,14.60,91.00,0.73,174.00,NA,0.00,7.00,NA,-0.01
2025-01-18 05:00:00,111.00,173.00,2.42,27.83,16.77,26.78,9.20,0.84,260.25,NA,NA,NA,NA,NA,NA,14.65,91.00,0.45,196.25,NA,0.00,7.00,NA,-0.01
2025-01-18 06:00:00,124.00,186.00,2.43,30.60,18.22,27.20,9.20,0.83,222.40,NA,NA,NA,NA,NA,NA,14.68,91.00,0.42,216.00,NA,0.00,7.00,NA,-0.01
2025-01-18 07:00:00,119.00,164.00,4.88,33.53,21.80,28.98,9.20,0.84,193.90,NA,NA,NA,NA,NA,NA,14.68,91.00,0.85,204.00,NA,0.00,8.50,NA,-0.01
2025-01-18 08:00:00,119.00,168.00,4.40,34.28,21.82,29.20,9.20,0.84,230.52,NA,NA,NA,NA,NA,NA,14.70,89.00,0.82,173.25,NA,0.00,31.50,NA,-0.00
2025-01-18 09:00:00,124.00,167.00,4.80,33.10,21.50,29.08,9.20,0.84,204.80,NA,NA,NA,NA,NA,NA,14.92,85.50,0.43,187.75,NA,0.00,70.00,NA,-0.01
2025-01-18 10:00:00,113.00,162.00,7.68,36.95,25.90,29.33,9.20,0.96,195.62,NA,NA,NA,NA,NA,NA,15.92,79.75,0.30,172.00,NA,0.00,146.25,NA,-0.01
2025-01-18 11:00:00,125.00,229.00,9.00,45.72,31.68,30.08,9.20,1.12,363.02,NA,NA,NA,NA,NA,NA,17.65,69.75,0.30,185.50,NA,0.00,301.50,NA,0.00
2025-01-18 12:00:00,157.00,259.00,4.30,54.35,32.40,29.92,9.20,1.24,NA,NA,NA,NA,NA,NA,NA,18.92,62.00,0.48,203.75,NA,0.00,275.00,NA,-0.00
2025-01-18 13:00:00,175.00,348.00,2.62,53.45,30.55,30.00,9.20,1.22,NA,NA,NA,NA,NA,NA,NA,19.27,60.00,0.72,205.75,NA,0.00,218.00,NA,0.00
2025-01-18 14:00:00,152.00,251.00,2.88,43.92,25.70,29.92,9.20,1.00,NA,NA,NA,NA,NA,NA,NA,19.73,58.25,0.40,208.75,NA,0.00,212.25,NA,0.00
2025-01-18 15:00:00,174.00,268.00,3.72,50.00,29.60,30.95,9.20,1.11,483.28,NA,NA,NA,NA,NA,NA,19.35,61.75,0.40,193.75,NA,0.00,132.75,NA,0.00
2025-01-18 16:00:00,194.00,298.00,3.05,54.32,31.38,31.75,9.20,1.11,471.90,NA,NA,NA,NA,NA,NA,18.55,65.75,0.32,216.25,NA,0.00,62.75,NA,0.00
2025-01-18 17:00:00,194.00,329.00,4.47,62.60,36.92,32.78,9.20,1.31,224.48,NA,NA,NA,NA,NA,NA,17.95,71.00,0.30,208.50,NA,0.00,28.50,NA,-0.01
2025-01-18 18:00:00,195.00,355.00,7.48,66.97,41.70,33.75,9.20,1.55,31.78,NA,NA,NA,NA,NA,NA,17.02,78.00,0.30,203.75,NA,0.00,7.50,NA,-0.01
2025-01-18 19:00:00,226.00,377.00,20.15,65.85,51.42,33.02,9.20,1.98,13.80,NA,NA,NA,NA,NA,NA,16.35,83.00,0.30,179.75,NA,0.00,7.00,NA,-0.01
2025-01-18 20:00:00,255.00,396.00,25.35,60.78,52.95,34.67,9.20,2.22,14.60,NA,NA,NA,NA,NA,NA,16.17,85.00,0.30,154.25,NA,0.00,7.00,NA,-0.01
2025-01-18 21:00:00,252.00,385.00,37.85,55.15,60.08,34.17,9.20,2.50,14.02,NA,NA,NA,NA,NA,NA,16.03,86.00,0.30,160.75,NA,0.00,7.00,NA,-0.01
2025-01-18 22:00:00,238.00,388.00,68.97,51.72,83.60,35.35,9.20,3.18,15.27,NA,NA,NA,NA,NA,NA,15.75,88.75,0.30,172.75,NA,0.00,7.00,NA,-0.01
2025-01-18 23:00:00,309.00,510.00,121.22,47.50,123.82,40.53,9.20,4.30,13.00,NA,NA,NA,NA,NA,NA,15.70,91.00,0.30,173.00,NA,0.00,7.00,NA,-0.01
2025-01-19 00:00:00,379.00,614.00,159.65,44.20,153.30,42.88,9.20,4.46,11.22,NA,NA,NA,NA,NA,NA,15.68,91.00,0.30,159.00,NA,0.00,7.00,NA,-0.01
2025-01-19 01:00:00,404.00,630.00,163.38,42.20,155.30,44.12,9.20,4.22,15.40,NA,NA,NA,NA,NA,NA,15.70,91.00,0.30,179.00,NA,0.00,7.00,NA,-0.01
2025-01-19 02:00:00,425.00,661.00,161.20,40.60,152.60,44.40,9.20,3.73,22.32,NA,NA,NA,NA,NA,NA,15.62,91.00,0.30,171.00,NA,0.00,7.00,NA,-0.01
2025-01-19 03:00:00,425.00,619.00,157.95,36.25,147.72,40.67,9.20,4.00,42.28,NA,NA,NA,NA,NA,NA,15.52,91.00,0.30,188.50,NA,0.00,7.00,NA,-0.01
2025-01-19 04:00:00,356.00,549.00,132.88,33.02,125.60,36.75,9.20,3.34,38.83,NA,NA,NA,NA,NA,NA,15.08,91.00,0.30,187.00,NA,0.00,7.00,NA,-0.01
2025-01-19 05:00:00,296.00,428.00,105.40,33.30,103.40,35.33,9.20,2.94,30.92,NA,NA,NA,NA,NA,NA,14.85,90.50,0.30,161.50,NA,0.00,7.00,NA,-0.01
2025-01-19 06:00:00,271.00,426.00,96.50,32.28,95.25,35.15,9.20,2.95,31.25,NA,NA,NA,NA,NA,NA,14.80,90.00,0.30,180.00,NA,0.00,7.00,NA,-0.01
2025-01-19 07:00:00,370.00,532.00,NA,NA,24.63,35.20,9.20,2.74,36.80,NA,NA,NA,NA,NA,NA,14.73,90.00,0.30,168.25,NA,0.00,10.00,NA,-0.01
2025-01-19 08:00:00,316.00,447.00,NA,NA,0.00,NA,9.20,2.91,32.28,NA,NA,NA,NA,NA,NA,15.18,90.25,0.30,176.00,NA,0.00,42.50,NA,-0.01
2025-01-19 09:00:00,274.00,423.00,NA,NA,NA,NA,9.20,2.57,42.95,NA,NA,NA,NA,NA,NA,16.48,86.25,0.30,229.75,NA,0.00,104.75,NA,-0.01
2025-01-19 10:00:00,280.00,442.00,NA,NA,NA,NA,9.20,2.44,120.75,NA,NA,NA,NA,NA,NA,18.23,73.75,0.30,209.50,NA,0.00,161.75,NA,-0.01
2025-01-19 11:00:00,274.00,427.00,NA,NA,NA,NA,9.20,2.18,368.28,NA,NA,NA,NA,NA,NA,20.48,58.25,0.30,187.25,NA,0.00,268.25,NA,-0.01
2025-01-19 12:00:00,212.00,353.00,NA,NA,NA,NA,9.20,2.01,NA,NA,NA,NA,NA,NA,NA,22.25,49.75,0.30,213.25,NA,0.00,288.00,NA,-0.01
2025-01-19 13:00:00,141.00,272.00,NA,NA,NA,NA,9.20,1.90,NA,NA,NA,NA,NA,NA,NA,23.05,46.50,0.30,203.25,NA,0.00,275.00,NA,-0.01
2025-01-19 14:00:00,127.00,217.00,NA,NA,NA,NA,9.20,1.74,NA,NA,NA,NA,NA,NA,NA,23.78,46.00,0.50,213.50,NA,0.00,227.75,NA,-0.01
2025-01-19 15:00:00,114.00,194.00,NA,NA,NA,NA,9.20,1.65,NA,NA,NA,NA,NA,NA,NA,23.75,47.25,0.50,217.50,NA,0.00,153.75,NA,-0.00
2025-01-19 16:00:00,103.00,193.00,NA,NA,NA,NA,9.20,1.64,NA,NA,NA,NA,NA,NA,NA,22.88,50.75,0.50,217.75,NA,0.00,71.25,NA,-0.01
2025-01-19 17:00:00,135.00,243.00,NA,NA,NA,NA,9.20,1.76,328.28,NA,NA,NA,NA,NA,NA,20.88,60.75,0.32,216.00,NA,0.00,23.25,NA,-0.01
2025-01-19 18:00:00,121.00,234.00,NA,NA,NA,NA,9.20,2.18,70.88,NA,NA,NA,NA,NA,NA,18.90,76.00,0.30,186.50,NA,0.00,7.25,NA,-0.01
2025-01-19 19:00:00,169.00,298.00,NA,NA,NA,NA,9.20,3.24,18.80,NA,NA,NA,NA,NA,NA,17.88,84.25,0.30,179.00,NA,0.00,7.00,NA,-0.01
2025-01-19 20:00:00,249.00,443.00,NA,NA,NA,NA,9.20,4.65,14.10,NA,NA,NA,NA,NA,NA,17.45,87.75,0.30,179.00,NA,0.00,7.00,NA,-0.01
2025-01-19 21:00:00,272.00,456.00,NA,NA,NA,NA,9.20,5.68,22.48,NA,NA,NA,NA,NA,NA,17.23,91.00,0.30,179.00,NA,0.00,7.00,NA,-0.01
2025-01-19 22:00:00,410.00,635.00,NA,NA,NA,NA,9.20,7.44,19.20,NA,NA,NA,NA,NA,NA,17.05,92.00,0.30,169.50,NA,0.00,7.00,NA,-0.01
2025-01-19 23:00:00,466.00,664.00,NA,NA,NA,NA,9.20,6.94,16.40,NA,NA,NA,NA,NA,NA,16.83,92.00,0.30,164.00,NA,0.00,7.00,NA,-0.01
2025-01-20 00:00:00,385.00,530.00,NA,NA,NA,NA,9.20,3.04,11.15,NA,NA,NA,NA,NA,NA,16.62,92.00,0.30,182.00,NA,0.00,7.00,NA,-0.01
2025-01-20 01:00:00,259.00,359.00,NA,NA,NA,NA,9.20,1.32,12.30,NA,NA,NA,NA,NA,NA,16.58,91.75,0.38,200.75,NA,0.00,7.00,NA,-0.01
2025-01-20 02:00:00,188.00,241.00,NA,NA,NA,NA,9.20,0.78,60.35,NA,NA,NA,NA,NA,NA,16.30,87.50,0.30,190.00,NA,0.00,7.00,NA,-0.01
2025-01-20 03:00:00,172.00,215.00,NA,NA,NA,NA,9.20,1.21,27.92,NA,NA,NA,NA,NA,NA,15.92,90.00,0.30,162.50,NA,0.00,7.00,NA,-0.01
2025-01-20 04:00:00,156.00,216.00,NA,NA,NA,NA,9.20,1.22,27.48,NA,NA,NA,NA,NA,NA,15.62,91.00,0.30,164.25,NA,0.00,7.00,NA,-0.01
2025-01-20 05:00:00,167.00,224.00,NA,NA,NA,NA,9.20,1.26,23.30,NA,NA,NA,NA,NA,NA,15.82,90.00,0.35,188.50,NA,0.00,7.00,NA,-0.01
2025-01-20 06:00:00,196.00,254.00,NA,NA,NA,NA,9.20,1.24,36.33,NA,NA,NA,NA,NA,NA,15.62,86.75,0.30,182.00,NA,0.00,7.00,NA,-0.01
2025-01-20 07:00:00,164.00,226.00,NA,NA,NA,NA,9.20,1.28,14.73,NA,NA,NA,NA,NA,NA,15.50,85.25,0.32,180.25,NA,0.00,10.75,NA,-0.01
2025-01-20 08:00:00,173.00,252.00,NA,NA,NA,NA,9.20,1.46,38.40,NA,NA,NA,NA,NA,NA,15.70,84.25,0.48,184.50,NA,0.00,39.25,NA,-0.01
2025-01-20 09:00:00,174.00,265.00,NA,NA,NA,NA,9.20,1.42,95.48,NA,NA,NA,NA,NA,NA,16.83,76.00,0.45,204.75,NA,0.00,117.50,NA,-0.01
2025-01-20 10:00:00,158.00,266.00,NA,NA,NA,NA,9.20,1.19,259.27,NA,NA,NA,NA,NA,NA,18.53,62.00,1.00,208.00,NA,0.00,174.50,NA,-0.01
2025-01-20 11:00:00,135.00,252.00,NA,NA,NA,NA,9.20,1.06,424.30,NA,NA,NA,NA,NA,NA,20.40,53.00,1.45,202.00,NA,0.00,296.25,NA,-0.02
2025-01-20 12:00:00,122.00,208.00,NA,NA,NA,NA,9.20,0.89,NA,NA,NA,NA,NA,NA,NA,21.80,48.25,1.45,198.25,NA,0.00,318.25,NA,-0.00
2025-01-20 13:00:00,105.00,184.00,NA,NA,NA,NA,9.20,0.84,NA,NA,NA,NA,NA,NA,NA,22.65,46.25,1.60,188.25,NA,0.00,303.00,NA,-0.04
2025-01-20 14:00:00,111.00,174.00,NA,NA,NA,NA,9.20,0.87,NA,NA,NA,NA,NA,NA,NA,22.80,48.25,1.65,200.00,NA,0.00,255.50,NA,-0.01
2025-01-20 15:00:00,123.00,205.00,NA,NA,NA,NA,9.20,0.90,NA,NA,NA,NA,NA,NA,NA,22.82,49.25,1.40,209.25,NA,0.00,178.25,NA,0.00
2025-01-20 16:00:00,119.00,179.00,NA,NA,NA,NA,9.20,1.00,NA,NA,NA,NA,NA,NA,NA,22.10,53.25,0.92,209.25,NA,0.00,85.75,NA,-0.01
2025-01-20 17:00:00,123.00,200.00,NA,NA,NA,NA,9.20,1.48,NA,NA,NA,NA,NA,NA,NA,20.23,63.25,0.50,208.75,NA,0.00,23.50,NA,-0.01
2025-01-20 18:00:00,130.00,228.00,NA,NA,NA,NA,9.20,1.71,298.55,NA,NA,NA,NA,NA,NA,18.73,75.00,0.30,180.50,NA,0.00,7.25,NA,-0.01
2025-01-20 19:00:00,177.00,279.00,NA,NA,NA,NA,9.20,2.17,112.23,NA,NA,NA,NA,NA,NA,17.87,82.67,0.30,159.33,NA,0.00,7.00,NA,-0.01
2025-01-20 20:00:00,206.00,321.00,NA,NA,NA,NA,9.20,2.46,33.65,NA,NA,NA,NA,NA,NA,17.78,83.50,0.32,167.25,NA,0.00,7.00,NA,-0.01
2025-01-20 21:00:00,254.00,421.00,NA,NA,NA,NA,9.20,2.46,140.65,NA,NA,NA,NA,NA,NA,17.62,83.25,0.40,173.00,NA,0.00,7.00,NA,-0.01
2025-01-20 22:00:00,237.00,340.00,NA,NA,NA,NA,9.20,2.27,178.85,NA,NA,NA,NA,NA,NA,17.28,84.00,0.32,166.25,NA,0.00,7.00,NA,-0.01
2025-01-20 23:00:00,211.00,298.00,NA,NA,NA,NA,9.20,2.01,179.25,NA,NA,NA,NA,NA,NA,17.08,83.75,0.30,168.75,NA,0.00,7.00,NA,-0.01
2025-01-21 00:00:00,201.00,279.00,NA,NA,NA,NA,9.20,1.28,218.60,NA,NA,NA,NA,NA,NA,16.92,83.25,0.32,196.50,NA,0.00,7.00,NA,-0.01
2025-01-21 01:00:00,173.00,254.00,NA,NA,NA,NA,9.20,1.09,220.20,NA,NA,NA,NA,NA,NA,16.60,84.00,0.42,208.25,NA,0.00,7.00,NA,-0.01
2025-01-21 02:00:00,169.00,226.00,NA,NA,NA,NA,9.20,1.04,168.75,NA,NA,NA,NA,NA,NA,16.25,84.25,0.32,194.00,NA,0.00,7.00,NA,-0.01
2025-01-21 03:00:00,167.00,229.00,NA,NA,NA,NA,9.20,1.08,224.30,NA,NA,NA,NA,NA,NA,16.00,82.25,0.48,172.50,NA,0.00,7.00,NA,-0.01
2025-01-21 04:00:00,141.00,219.00,NA,NA,NA,NA,9.20,1.10,186.20,NA,NA,NA,NA,NA,NA,15.68,84.50,0.65,179.75,NA,0.00,7.00,NA,-0.01
2025-01-21 05:00:00,175.00,228.00,NA,NA,NA,NA,9.20,1.11,173.55,NA,NA,NA,NA,NA,NA,15.28,85.75,0.38,177.25,NA,0.00,7.00,NA,-0.01
2025-01-21 06:00:00,153.00,204.00,NA,NA,NA,NA,9.20,1.11,174.48,NA,NA,NA,NA,NA,NA,15.00,84.50,0.30,173.75,NA,0.00,7.00,NA,-0.01
2025-01-21 07:00:00,157.00,215.00,NA,NA,NA,NA,9.20,1.13,105.40,NA,NA,NA,NA,NA,NA,14.85,83.00,0.30,171.50,NA,0.00,10.50,NA,-0.01
2025-01-21 08:00:00,150.00,224.00,NA,NA,NA,NA,9.20,1.29,128.22,NA,NA,NA,NA,NA,NA,15.40,77.75,0.82,186.00,NA,0.00,36.00,NA,-0.02
2025-01-21 09:00:00,156.00,266.00,NA,NA,NA,NA,9.20,1.24,266.30,NA,NA,NA,NA,NA,NA,16.27,71.50,1.02,196.50,NA,0.00,116.75,NA,-0.02
2025-01-21 10:00:00,145.00,272.00,NA,NA,NA,NA,9.20,1.23,405.65,NA,NA,NA,NA,NA,NA,17.68,64.00,0.90,189.00,NA,0.00,180.75,NA,-0.02
2025-01-21 11:00:00,152.00,322.00,NA,NA,NA,NA,9.20,1.25,NA,NA,NA,NA,NA,NA,NA,19.62,55.00,1.48,202.75,NA,0.00,310.00,NA,-0.00
2025-01-21 12:00:00,133.00,259.00,NA,NA,NA,NA,9.20,1.07,NA,NA,NA,NA,NA,NA,NA,21.25,48.75,1.67,206.00,NA,0.00,320.25,NA,-0.02
