Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-30 00:00:00,152.08,224.16,27.73,15.76,30.94,25.12,17.79,1.58,21.35,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-31 00:00:00,164.93,242.88,56.47,15.63,54.22,33.68,16.40,2.68,17.54,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-01 00:00:00,254.80,373.13,65.91,21.12,64.82,53.36,20.69,3.71,14.16,11.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-02 00:00:00,194.88,303.00,54.96,20.65,55.68,43.61,29.84,3.16,18.14,8.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-03 00:00:00,195.39,271.94,42.21,19.83,44.86,36.06,20.77,1.96,7.35,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-04 00:00:00,151.20,201.45,36.18,17.13,38.53,33.04,14.31,1.55,8.38,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-05 00:00:00,78.82,130.68,37.27,22.26,42.14,27.91,13.73,1.33,9.92,5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-06 00:00:00,103.91,154.27,26.53,31.47,38.31,21.27,18.34,1.07,15.91,5.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-07 00:00:00,140.30,201.54,31.75,32.31,42.90,23.46,17.85,1.58,19.44,5.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-08 00:00:00,216.31,370.27,55.32,52.10,68.59,39.57,10.01,2.86,17.52,11.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-09 00:00:00,200.81,294.66,65.03,50.13,81.23,132.71,34.19,3.52,16.84,11.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-10 00:00:00,196.96,314.24,78.10,57.66,94.11,84.21,36.07,3.39,13.04,11.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-11 00:00:00,190.44,291.89,58.99,48.08,73.53,44.21,30.63,2.50,14.18,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-12 00:00:00,273.40,379.73,67.87,52.09,82.89,128.17,27.58,2.92,12.31,12.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-13 00:00:00,170.85,222.52,58.14,53.88,75.92,210.49,21.29,3.19,10.53,10.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-14 00:00:00,NA,NA,89.12,65.00,107.03,235.41,27.26,4.22,12.68,14.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-15 00:00:00,164.67,252.17,72.75,60.39,91.27,267.82,25.07,3.60,9.49,12.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-16 00:00:00,228.51,333.78,57.82,57.96,77.84,234.52,40.92,2.41,12.82,9.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-17 00:00:00,251.87,347.76,75.03,61.03,92.93,203.26,34.41,3.06,15.70,12.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-18 00:00:00,305.00,382.03,67.81,55.22,84.51,145.26,29.45,2.34,15.83,10.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-19 00:00:00,243.56,315.69,48.66,46.26,64.15,118.09,22.13,1.71,17.62,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-20 00:00:00,143.07,212.58,45.35,45.23,60.94,151.39,23.36,1.68,16.45,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-21 00:00:00,183.69,263.23,50.60,45.73,65.46,137.23,28.06,1.57,21.77,8.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-22 00:00:00,139.09,225.07,44.98,47.37,61.77,237.27,25.73,1.35,18.61,6.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-23 00:00:00,108.41,198.22,65.22,55.74,82.67,242.03,32.07,2.16,18.75,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-24 00:00:00,132.63,253.59,90.20,64.81,107.80,233.78,40.05,3.13,18.39,17.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-25 00:00:00,135.21,242.05,65.35,53.18,81.42,167.40,33.48,1.95,20.27,15.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-26 00:00:00,108.91,204.93,45.32,44.34,60.43,177.37,38.47,1.66,18.09,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-27 00:00:00,76.60,199.35,57.23,47.53,71.82,98.32,26.55,1.79,16.85,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-28 00:00:00,71.98,176.02,43.22,41.58,57.25,128.25,35.77,0.87,22.85,3.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-01 00:00:00,70.91,165.27,37.44,44.81,54.28,228.08,32.08,0.79,25.26,3.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-02 00:00:00,61.41,147.66,30.38,40.71,46.35,245.24,35.93,0.47,34.77,4.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-03 00:00:00,89.47,175.01,41.50,50.62,60.67,310.17,44.94,1.89,31.50,7.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-04 00:00:00,175.80,307.06,87.40,78.30,112.70,NA,57.19,4.09,21.15,14.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-05 00:00:00,110.54,203.71,42.11,43.43,57.33,104.84,29.64,1.24,22.06,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-06 00:00:00,129.17,213.83,30.76,22.91,37.20,48.62,42.02,1.85,24.84,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-07 00:00:00,219.87,379.60,47.60,28.55,53.89,76.66,55.16,2.44,10.76,10.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-08 00:00:00,127.72,237.72,28.23,30.06,38.94,36.95,33.77,1.47,12.56,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09 00:00:00,161.12,275.72,31.41,28.33,40.60,14.09,46.25,1.49,7.12,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10 00:00:00,84.09,147.81,29.56,25.50,37.60,5.23,47.42,1.06,13.29,5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-11 00:00:00,135.43,240.14,37.94,27.40,45.42,33.14,59.08,2.32,7.30,8.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-12 00:00:00,88.04,172.80,33.28,25.86,40.81,24.00,33.49,1.09,5.79,6.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-13 00:00:00,129.47,220.96,30.75,22.95,37.20,7.71,56.56,1.19,13.30,10.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-14 00:00:00,108.32,174.35,26.72,24.59,34.80,5.77,45.55,0.67,21.07,19.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-15 00:00:00,143.95,248.10,26.28,23.11,33.66,30.08,42.36,0.66,16.57,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-16 00:00:00,150.39,302.63,19.89,20.38,27.01,29.36,40.42,0.77,11.87,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-17 00:00:00,137.94,318.85,27.00,24.07,34.75,31.89,31.48,1.92,13.04,7.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-18 00:00:00,139.21,322.45,43.79,27.99,50.49,32.84,27.38,2.78,14.90,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19 00:00:00,112.78,246.94,30.72,24.42,37.97,29.08,31.52,1.45,23.45,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-20 00:00:00,125.24,229.24,23.49,21.89,30.74,27.01,31.37,1.74,31.03,7.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-21 00:00:00,107.84,214.84,35.97,26.25,43.20,42.15,28.81,2.11,26.35,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22 00:00:00,85.31,205.86,25.14,22.46,32.39,32.68,30.16,1.73,17.36,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23 00:00:00,79.07,232.85,28.03,22.88,34.90,29.56,27.10,1.57,11.80,5.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24 00:00:00,76.86,176.04,20.76,20.37,27.70,24.76,27.50,1.05,29.44,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-25 00:00:00,47.85,109.76,17.25,17.71,23.44,24.85,16.67,0.78,28.79,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-26 00:00:00,76.47,138.76,19.92,19.28,26.45,24.91,27.63,1.07,33.63,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-27 00:00:00,107.49,192.02,26.34,23.54,33.94,25.43,27.96,2.21,28.50,6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-28 00:00:00,146.80,238.24,30.82,22.58,37.07,25.21,31.21,3.01,29.71,7.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29 00:00:00,166.72,244.22,21.09,18.49,26.98,25.45,35.91,2.09,25.82,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30 00:00:00,132.82,325.03,25.89,18.73,31.01,24.33,17.62,1.95,31.30,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-31 00:00:00,56.96,167.27,15.24,15.35,20.55,20.90,20.77,0.88,47.70,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-01 00:00:00,48.79,150.06,13.97,15.25,19.47,20.38,26.21,1.01,41.46,3.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-02 00:00:00,68.86,145.40,17.44,18.06,23.78,21.44,35.83,1.43,32.97,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-03 00:00:00,71.97,145.65,24.34,21.66,31.32,48.03,31.79,2.11,34.99,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-04 00:00:00,75.15,149.98,20.56,20.26,27.49,51.20,33.30,2.47,31.68,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-05 00:00:00,109.36,217.02,30.01,25.93,38.19,39.78,45.59,3.63,25.08,8.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-06 00:00:00,148.65,291.00,28.15,23.19,35.22,30.64,57.63,3.32,39.00,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07 00:00:00,88.68,207.94,17.99,18.59,24.51,30.69,26.79,2.17,38.84,5.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-08 00:00:00,56.94,120.61,19.51,19.42,26.20,70.00,28.79,2.37,37.45,5.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-09 00:00:00,65.91,138.27,26.27,22.96,33.57,50.46,29.87,2.92,22.40,5.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-10 00:00:00,66.05,140.50,36.83,26.15,43.85,42.26,25.58,2.74,25.16,5.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-11 00:00:00,80.54,159.19,37.73,26.29,44.65,36.64,46.71,2.98,22.94,6.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-12 00:00:00,113.66,210.65,34.31,25.49,41.45,33.21,46.95,2.96,25.94,6.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-13 00:00:00,103.13,198.46,32.07,22.82,38.18,32.97,43.06,2.75,23.49,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-14 00:00:00,70.98,159.99,24.47,17.79,29.35,30.19,37.48,2.29,20.81,13.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-15 00:00:00,82.22,198.41,28.82,19.60,33.83,31.53,32.45,2.68,18.83,8.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16 00:00:00,91.34,242.14,32.54,19.41,36.79,30.03,32.41,2.71,13.76,17.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17 00:00:00,59.49,103.59,27.30,18.29,31.92,30.84,18.68,2.12,17.14,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18 00:00:00,76.88,143.16,30.60,16.47,33.63,31.72,29.00,2.56,23.82,16.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-19 00:00:00,82.63,180.58,39.39,19.30,42.30,34.81,30.90,3.14,22.42,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-20 00:00:00,85.92,186.96,28.34,17.31,32.24,32.27,51.79,2.50,20.35,16.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-21 00:00:00,65.46,104.94,30.16,19.83,35.07,33.83,24.42,2.12,23.48,14.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-22 00:00:00,56.80,113.93,28.58,18.53,33.09,33.00,23.33,2.35,20.75,19.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-23 00:00:00,50.91,106.23,32.63,21.15,37.77,34.82,24.62,2.30,21.25,17.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24 00:00:00,44.62,89.78,37.77,21.82,42.31,36.29,28.30,2.32,25.30,15.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-25 00:00:00,95.46,158.07,34.36,18.71,37.88,34.70,32.22,2.95,31.82,19.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-26 00:00:00,177.63,259.51,37.30,24.23,43.15,36.64,47.03,3.90,25.74,18.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-27 00:00:00,180.05,282.93,32.96,21.03,37.02,34.24,47.88,4.02,26.67,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28 00:00:00,322.88,448.62,36.08,20.16,40.05,33.27,111.03,5.00,14.02,23.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-29 00:00:00,75.76,189.88,32.94,21.47,38.21,34.83,24.01,2.34,46.68,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-30 00:00:00,173.32,337.65,32.54,19.86,37.02,34.16,65.25,3.42,17.18,6.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-02 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-03 00:00:00,NA,16.00,29.26,19.63,34.46,33.29,16.67,2.92,21.96,12.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-04 00:00:00,46.94,117.09,35.37,23.30,41.24,35.95,25.46,2.64,14.47,15.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-05 00:00:00,90.17,173.56,31.52,20.19,36.37,34.40,25.39,2.62,22.03,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06 00:00:00,199.56,118.33,29.46,19.87,34.52,33.47,15.92,2.45,11.45,6.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-07 00:00:00,NA,34.96,33.36,22.21,38.93,35.22,24.93,2.59,16.66,9.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-08 00:00:00,NA,38.56,33.59,21.54,38.76,34.99,23.01,2.90,23.29,9.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-09 00:00:00,NA,35.20,30.38,18.69,34.64,33.48,19.50,2.35,18.21,7.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-10 00:00:00,27.60,79.41,30.25,19.15,34.79,33.88,18.08,2.68,13.96,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-11 00:00:00,25.16,78.78,28.69,18.96,33.41,32.82,20.32,2.31,20.11,10.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-12 00:00:00,22.33,90.57,32.27,19.04,36.33,34.34,19.30,2.18,13.60,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-13 00:00:00,21.05,54.06,29.63,14.24,31.66,32.68,10.34,2.19,9.21,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-14 00:00:00,27.48,71.57,31.90,15.63,34.24,33.71,12.54,2.15,12.76,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15 00:00:00,24.88,117.86,30.55,16.94,33.85,33.43,16.93,2.33,12.24,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-16 00:00:00,31.09,90.13,41.59,25.94,47.59,38.62,32.55,3.03,0.98,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17 00:00:00,NA,NA,NA,NA,NA,NA,16.22,4.43,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-18 00:00:00,NA,NA,NA,NA,NA,NA,11.50,2.85,2.69,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19 00:00:00,NA,NA,NA,NA,NA,NA,5.26,2.66,0.89,10.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-20 00:00:00,NA,NA,NA,NA,NA,NA,2.72,2.66,2.33,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-21 00:00:00,NA,NA,NA,NA,NA,NA,2.17,2.61,1.33,3.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22 00:00:00,NA,NA,NA,NA,NA,NA,6.29,2.21,7.83,5.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-23 00:00:00,NA,NA,NA,NA,NA,NA,7.79,2.17,10.06,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
