,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Leighton_ratio,VOC_NOx_ratio,O3_lag1,NOx_lag1
1134,2023-02-08,114.11805555555556,195.70486111111111,94.62708333333336,82.87673611111111,121.01666666666668,90.67986111111112,10.830902777777778,1.0996527777777778,26.84756944444445,10.31375,30.288579514485416,0.0845273869689933,20.047101449275363,188.4628787878788
1135,2023-02-09,184.23484848484847,263.28030303030306,131.0575,119.81,170.01458333333332,73.53125,21.942753623188405,1.5756884057971017,16.2375,10.070416666666668,17.614817947603676,0.0588863035559833,26.84756944444445,121.01666666666668
1136,2023-02-10,179.05797101449275,269.64130434782606,43.24875,106.77125,91.96416666666669,39.405,11.207291666666668,2.004270833333333,14.41423611111111,8.871909722222222,5.784452662564615,0.09543364976349905,16.2375,170.01458333333332
1137,2023-02-11,178.88541666666666,287.32638888888886,40.74548611111111,92.34375,82.2454861111111,57.83680555555555,9.771527777777775,1.7526388888888889,27.35972222222222,12.690590277777778,11.942794046836704,0.1524477887105991,14.41423611111111,91.96416666666669
1138,2023-02-12,40.15686274509804,98.45833333333331,18.525,31.762847222222224,31.95277777777778,36.501041666666666,9.262152777777777,0.5817708333333333,36.54340277777778,6.581458333333334,20.662628368854456,0.199723931551884,27.35972222222222,82.2454861111111
1139,2023-02-13,47.68055555555555,122.28819444444444,15.734027777777778,25.397569444444443,26.298263888888886,28.869791666666668,9.84201388888889,0.5592013888888888,46.13784722222223,7.076527777777778,27.500038264094417,0.2592299571350437,36.54340277777778,31.95277777777778
1140,2023-02-14,60.18181818181818,128.08712121212122,16.472916666666666,36.02395833333333,32.54861111111111,29.57048611111111,10.81875,0.79875,35.15868055555556,8.305451388888889,15.643006338957196,0.24756468640033122,46.13784722222223,26.298263888888886
1141,2023-02-15,89.81944444444444,175.40625,18.653472222222224,47.540625,40.45625,34.36805555555556,10.982291666666669,1.1152777777777778,26.135416666666668,12.108368055555554,10.043469131431053,0.2920758162051694,35.15868055555556,32.54861111111111
1142,2023-02-16,224.82638888888889,340.26388888888886,58.1064393939394,139.2128787878788,121.29469696969696,60.216287878787874,8.667028985507246,3.0354513888888888,27.15579710144928,15.967579365079365,11.253792747930422,0.1305664085257591,26.135416666666668,40.45625
1143,2023-02-17,192.95,162.99537037037035,97.62638888888888,208.38506944444444,190.21215277777776,120.90208333333334,8.611458333333333,4.095243055555556,25.81527777777778,19.069236111111117,12.036447270547704,0.09972815971207087,27.15579710144928,121.29469696969696
1144,2023-02-18,216.10763888888889,312.19097222222223,78.26979166666666,163.13125,150.60104166666665,112.46979166666668,6.981249999999999,3.224479166666667,28.72326388888889,18.463993055555555,13.697354285488128,0.12179331258259642,25.81527777777778,190.21215277777776
1145,2023-02-19,271.76736111111114,382.1979166666667,79.34513888888888,167.59062500000002,153.65208333333334,108.509375,7.249652777777778,2.917048611111112,22.764930555555555,15.418541666666668,10.714039269541031,0.09969824741018146,28.72326388888889,150.60104166666665
1146,2023-02-20,279.16319444444446,413.0486111111111,74.78368055555556,152.2486111111111,141.78159722222222,105.0295138888889,11.599305555555556,2.522013888888889,20.497916666666665,12.829097222222222,10.002763750615527,0.0898511956149033,22.764930555555555,153.65208333333334
1147,2023-02-21,246.675,375.2934782608696,38.70590277777777,69.32395833333334,68.34583333333333,85.76319444444444,6.867857142857143,1.343020833333333,31.490277777777777,12.298819444444446,17.332068031986005,0.17735484387830722,20.497916666666665,141.78159722222222
1148,2023-02-22,298.625,454.3541666666667,45.71284722222222,83.73125,81.70243055555555,85.27777777777779,4.045175438596491,1.7577430555555555,25.873611111111117,15.285034722222225,13.958916359777696,0.18481965547499196,31.490277777777777,68.34583333333333
1149,2023-02-23,76.7159090909091,196.9583333333333,38.24791666666667,66.575,66.5125,82.628125,3.053030303030303,0.9663194444444444,25.381944444444443,12.065729166666666,14.366355840903795,0.17871844720113556,25.873611111111117,81.70243055555555
1150,2023-02-24,80.16287878787878,213.2840909090909,41.33020833333333,79.74201388888889,76.01909722222221,73.21493055555555,4.3812500000000005,1.2706597222222222,31.64340277777778,13.010520833333333,16.197619630603587,0.16892590672407187,25.381944444444443,66.5125
1151,2023-02-25,119.95138888888889,231.66666666666663,63.71736111111111,125.27256944444444,117.725,81.71875,8.297569444444443,2.108576388888889,33.15277777777778,13.552569444444444,16.728950102123903,0.11415093236002902,31.64340277777778,76.01909722222221
1152,2023-02-26,156.62847222222223,279.22222222222223,79.33090277777778,159.8795138888889,149.52916666666667,110.10625,10.00763888888889,2.200289855072464,30.834375,15.738437499999998,15.204663081142503,0.10455407313089932,33.15277777777778,117.725
1153,2023-02-27,118.05208333333331,232.51388888888889,59.925694444444446,111.78333333333336,108.18194444444444,82.58854166666667,7.200694444444444,1.1534583333333337,32.125347222222224,13.04309027777778,17.06931055026367,0.11946197097098374,30.834375,149.52916666666667
1154,2023-02-28,85.88194444444444,196.79861111111111,80.35942028985507,127.0373188405797,132.9018115942029,97.7659420289855,7.746296296296297,1.0219907407407407,15.996739130434785,14.59344696969697,10.039953153426712,0.10898618021631586,32.125347222222224,108.18194444444444
1155,2023-03-01,68.24652777777779,181.9097222222222,75.01041666666667,117.14583333333331,123.25416666666666,100.48194444444444,9.06304347826087,1.635173611111111,17.431250000000002,26.864791666666665,11.067045604831604,0.21620837664732906,15.996739130434785,132.9018115942029
1156,2023-03-02,90.81944444444444,189.4340277777778,70.88958333333333,107.44375,114.80868055555555,123.59305555555557,14.182986111111113,1.3688888888888888,23.096875,29.46666666666667,15.098406732080765,0.2544426421690468,17.431250000000002,123.25416666666666
1157,2023-03-03,56.98611111111112,126.57291666666669,50.046527777777776,56.426736111111104,70.70277777777777,91.41458333333333,6.847222222222222,0.7620833333333333,20.79722222222222,21.827118055555555,18.124463100797378,0.3044110525704103,23.096875,114.80868055555555
1158,2023-03-04,50.052083333333336,119.60069444444444,46.10694444444445,48.54548611111111,63.354513888888896,84.49722222222222,9.238888888888887,0.7519097222222223,20.68923611111111,24.12940972222222,19.253367659643725,0.3749451011918571,20.79722222222222,70.70277777777777
1159,2023-03-05,52.708333333333336,110.41666666666669,49.53888888888889,49.36145833333333,66.52916666666667,84.83819444444445,8.283680555555556,0.6884375,23.71770833333333,18.34243055555556,23.330319587794715,0.27162234425454024,20.68923611111111,63.354513888888896
1160,2023-03-06,63.44097222222222,116.37152777777776,48.45104166666667,54.51979166666666,68.37569444444445,79.53472222222221,9.606597222222222,0.8005555555555555,27.46840277777778,18.204340277777774,23.971140516759753,0.26240227825547285,23.71770833333333,66.52916666666667
1161,2023-03-07,93.7644927536232,165.2608695652174,73.26388888888889,110.56388888888888,118.36631944444444,78.99826388888889,10.739930555555556,1.281590909090909,27.29340277777777,24.928541666666664,17.923548994444854,0.2088406661333721,27.46840277777778,68.37569444444445
1162,2023-03-08,129.43055555555554,194.36805555555557,88.734375,108.39528985507246,121.60253623188405,113.39409722222224,11.625694444444443,1.4303508771929825,33.259375,26.71,26.97785121667906,0.21785846215678686,27.29340277777777,118.36631944444444
1163,2023-03-09,59.09375,115.03472222222224,58.83611111111111,69.90243055555555,85.16006944444445,65.48159722222222,8.487499999999999,0.8781944444444445,33.729166666666664,16.20510416666667,27.989068669941247,0.1880813730902995,33.259375,121.60253623188405
1164,2023-03-10,91.06597222222224,163.50347222222223,62.01145833333334,78.93055555555556,92.39583333333331,77.32326388888889,11.557638888888889,1.1186363636363637,24.601041666666664,30.95690972222222,19.085898498588183,0.33145921629860964,33.729166666666664,85.16006944444445
1165,2023-03-11,86.36805555555556,152.75694444444443,84.17256944444445,129.13472222222222,137.1027777777778,82.69673913043479,13.190625,1.7264236111111109,27.893055555555552,33.54277777777778,18.041535077460086,0.24288271617354223,24.601041666666664,92.39583333333331
1166,2023-03-12,102.0625,201.21180555555557,108.52708333333334,188.75868055555557,188.63159722222224,109.51944444444445,14.01701388888889,2.268125,35.81423611111111,35.286770833333335,20.482934301455,0.1860806497979452,27.893055555555552,137.1027777777778
1167,2023-03-13,91.73958333333331,188.9965277777778,96.01076388888887,147.01215277777777,155.77430555555557,89.59618055555556,13.74201388888889,1.8184027777777776,27.88576388888889,26.74975694444445,18.088605849933856,0.17062589975858786,35.81423611111111,188.63159722222224
1168,2023-03-14,96.76041666666669,205.72916666666663,67.06076388888889,83.41493055555556,99.27638888888887,75.02777777777779,12.614583333333334,1.4187152777777776,28.665277777777774,24.00524305555556,22.77222065117788,0.2393907810357485,27.88576388888889,155.77430555555557
1169,2023-03-15,100.1875,212.19791666666663,117.734375,198.56875,201.20208333333332,94.81597222222224,15.395833333333334,2.4960416666666667,26.291319444444444,31.897951388888888,15.510404623554608,0.15775283252796468,28.665277777777774,99.27638888888887
1170,2023-03-16,103.21969696969698,184.06439393939397,71.72395833333333,106.90868055555556,115.17916666666667,76.69479166666667,14.947916666666666,1.4070833333333337,15.126041666666666,18.722604166666667,10.053867554146539,0.16115285299286303,26.291319444444444,201.20208333333332
1171,2023-03-17,99.97826086956522,200.79710144927532,75.3159420289855,113.13514492753625,121.3981884057971,71.21376811594202,12.86195652173913,1.4031884057971014,15.605434782608697,10.385797101449276,10.297774819231062,0.0848525393775957,15.126041666666666,115.17916666666667
1172,2023-03-18,73.85069444444444,137.5,62.93020833333333,74.41388888888889,90.26111111111112,71.4888888888889,9.991666666666667,1.2304861111111112,6.139236111111111,8.049999999999999,5.1229742050428495,0.08820843732878796,15.605434782608697,121.3981884057971
1173,2023-03-19,84.12847222222221,189.7222222222222,71.6673611111111,96.86840277777776,109.23368055555557,80.96041666666666,10.115277777777775,1.3800347222222225,10.252083333333331,10.441527777777775,7.507425660757134,0.09472175586585313,6.139236111111111,90.26111111111112
1174,2023-03-20,46.95486111111112,119.97222222222224,63.77826086956522,85.63514492753623,97.39565217391304,85.20471014492753,8.040217391304349,1.1547222222222222,7.303409090909091,6.165652173913044,5.376556253547676,0.06266183553532766,10.252083333333331,109.23368055555557
1175,2023-03-21,44.0,72.80902777777779,46.698263888888896,55.55,67.51319444444444,66.1204861111111,4.877430555555556,0.9411805555555556,14.96875,4.977916666666666,12.361001548838297,0.07265632126820665,7.303409090909091,97.39565217391304
1176,2023-03-22,94.32291666666669,166.05902777777777,60.09930555555555,90.77743055555555,97.14965277777776,83.26354166666667,9.035763888888887,1.3114583333333334,19.81493055555556,9.153368055555555,12.97556010025344,0.09325930144938817,14.96875,67.51319444444444
1177,2023-03-23,56.79861111111112,114.8159722222222,55.00277777777777,67.15868055555556,80.45555555555556,83.79756944444445,8.571180555555555,1.100659722222222,22.232986111111117,6.915277777777778,17.94160310085681,0.08489633065066157,19.81493055555556,97.14965277777776
1178,2023-03-24,84.60416666666667,173.95486111111111,91.51076388888887,134.1017361111111,145.72569444444443,115.90902777777778,7.982638888888889,1.7325694444444444,6.579861111111111,10.461458333333333,4.45684958530337,0.07129942968028966,22.232986111111117,80.45555555555556
1179,2023-03-25,36.875,81.76736111111111,63.66840277777777,75.05208333333333,91.68506944444444,80.86909722222222,6.864930555555556,1.2004861111111111,14.860416666666666,4.704409722222223,12.440671607009694,0.05075693151464976,6.579861111111111,145.72569444444443
1180,2023-03-26,59.270833333333336,141.79513888888889,52.51770833333333,40.78472222222222,64.37083333333334,98.14305555555556,7.194791666666667,0.6472916666666667,29.3,5.902013888888889,36.826111849759016,0.09028512545945142,14.860416666666666,91.68506944444444
1181,2023-03-27,53.802083333333336,101.9548611111111,48.36284722222222,32.135416666666664,56.19097222222222,87.06527777777778,9.904861111111112,0.7090972222222223,30.55208333333333,4.323819444444444,44.592339170945536,0.07560318134903769,29.3,64.37083333333334
1182,2023-03-28,60.29166666666666,122.36458333333331,56.640277777777776,73.8704861111111,85.27534722222222,76.64826388888889,7.773913043478261,1.1294444444444445,26.04479166666667,6.603437500000001,19.7031475456846,0.07653910082785656,30.55208333333333,56.19097222222222
1183,2023-03-29,85.4861111111111,155.57291666666666,68.93819444444445,128.67256944444446,124.50138888888888,74.296875,11.691319444444444,1.666388888888889,26.72326388888889,9.254097222222224,14.206964279763875,0.07373701043591817,26.04479166666667,85.27534722222222
1184,2023-03-30,62.61805555555555,109.27083333333331,49.09652777777777,82.21041666666666,83.64270833333333,63.58611111111111,7.11388888888889,1.1306597222222223,27.430208333333336,7.036666666666666,16.184608121632188,0.08313376078368633,26.72326388888889,124.50138888888888
1185,2023-03-31,29.753472222222225,63.38541666666666,42.87708333333333,50.37743055555556,61.64826388888889,72.45520833333333,6.767361111111111,0.6928472222222223,14.513888888888888,3.687777777777778,12.112579719351835,0.0588648040481746,27.430208333333336,83.64270833333333
1186,2023-04-01,41.79166666666666,77.28819444444444,51.46284722222222,80.4173611111111,84.61111111111111,77.09618055555556,6.2375,1.0206944444444443,16.845833333333335,4.144583333333333,10.648030534682123,0.04841174561972745,14.513888888888888,61.64826388888889
1187,2023-04-02,52.61111111111112,100.13541666666669,67.12152777777777,97.54895833333332,106.45833333333331,95.79618055555557,5.559027777777778,1.2817708333333333,17.773263888888888,6.611562500000001,12.105339782331509,0.06152675455602949,16.845833333333335,84.61111111111111
1188,2023-04-03,70.29166666666667,133.17361111111111,70.64166666666667,112.95729166666666,117.48819444444445,87.55173611111111,9.60625,1.4444444444444444,19.59270833333333,6.6620833333333325,12.145441076548535,0.05622571400104323,17.773263888888888,106.45833333333331
1189,2023-04-04,35.81597222222222,69.14583333333333,41.090625,53.562152777777776,61.89513888888889,75.34895833333333,6.944791666666667,0.7798958333333333,20.315277777777776,6.0328125,15.29938645084925,0.09591858141306629,19.59270833333333,117.48819444444445
1190,2023-04-05,37.68402777777778,73.29861111111111,51.73576388888889,78.41493055555556,83.73680555555556,80.98854166666666,10.782291666666666,1.059097222222222,21.578125,6.819270833333333,14.057316078416369,0.08047590168905351,20.315277777777776,61.89513888888889
1191,2023-04-06,30.972222222222225,76.95138888888889,36.50208333333333,53.84444444444444,58.29930555555556,64.70694444444445,8.00798611111111,0.6961805555555555,25.714583333333334,4.938125,17.114511291404984,0.08327458397254979,21.578125,83.73680555555556
1192,2023-04-07,38.16319444444444,85.45833333333333,37.66701388888889,61.45104166666667,63.30520833333333,49.49340277777778,14.131597222222224,0.8816666666666667,24.540625,6.7385069444444445,14.801547549052312,0.10478944270757402,25.714583333333334,58.29930555555556
1193,2023-04-08,45.94444444444445,92.84722222222224,46.55833333333334,86.00138888888888,83.30243055555556,45.54444444444445,10.344791666666667,1.219652777777778,28.71388888888889,8.351909722222222,15.366085843670016,0.0990708057547438,24.540625,63.30520833333333
1194,2023-04-09,73.76736111111111,131.96875,83.5357638888889,157.17083333333332,151.51006944444444,85.89826388888889,11.868055555555555,1.962361111111111,24.338541666666668,13.295138888888888,12.854068144041841,0.08717548249318692,28.71388888888889,83.30243055555556
1195,2023-04-10,67.15277777777779,122.18402777777776,61.790625,107.36875,107.26527777777778,73.36423611111111,14.280208333333334,1.4746527777777778,25.85833333333333,7.134166666666666,14.744126679739313,0.0658952418827212,24.338541666666668,151.51006944444444
1196,2023-04-11,92.43402777777776,151.13888888888889,51.35243055555555,92.87951388888888,91.12777777777778,88.24513888888889,12.947569444444444,1.446527777777778,24.668055555555554,10.922083333333331,13.493514797664297,0.11855363926913101,25.85833333333333,107.26527777777778
1197,2023-04-12,58.04861111111112,107.3611111111111,34.810069444444444,57.890625,59.09513888888889,63.109375,15.723958333333334,0.9361805555555556,20.448958333333334,7.085069444444444,12.08731711796036,0.11789754671412227,24.668055555555554,91.12777777777778
1198,2023-04-13,58.208333333333336,109.5763888888889,50.65113636363637,83.93181818181819,85.82045454545454,67.59318181818182,13.072916666666666,1.3220833333333333,22.73923611111111,8.440173611111112,13.56109139925817,0.09721411452288918,20.448958333333334,59.09513888888889
1199,2023-04-14,76.35069444444444,129.48263888888889,63.04537037037037,126.03240740740742,118.29814814814816,41.16759259259259,15.413194444444445,1.43625,21.41145833333333,9.689131944444444,10.626369666958219,0.08121779000636438,22.73923611111111,85.82045454545454
1200,2023-04-15,75.70486111111111,136.40217391304347,85.91527777777777,179.79756944444443,165.48333333333332,58.80144927536232,14.911111111111111,2.352847222222222,23.453125,9.700486111111111,11.144960384830332,0.05826701037808256,21.41145833333333,118.29814814814816
1201,2023-04-16,60.38194444444445,123.16666666666669,79.63680555555555,148.09201388888889,143.50833333333333,78.75659722222223,9.698263888888889,1.8624305555555556,19.921875,6.905520833333334,10.641176843042956,0.0477863156680699,23.453125,165.48333333333332
1202,2023-04-17,51.20486111111112,120.11805555555556,86.83125,154.50069444444443,152.76006944444444,86.55416666666666,11.939236111111112,1.9937152777777776,24.434375,6.938124999999999,13.644101923781156,0.04512306104613745,19.921875,143.50833333333333
1203,2023-04-18,48.02430555555555,117.74305555555556,78.30381944444444,125.73229166666664,130.50069444444446,105.53194444444443,9.778472222222222,1.6220138888888889,17.334375,6.657916666666666,10.710354498697223,0.05063027761788329,24.434375,152.76006944444444
1204,2023-04-19,47.49305555555555,165.12152777777777,44.58263888888889,46.275,60.85486111111111,98.69895833333334,9.667013888888889,0.6071527777777778,27.02048611111111,3.929270833333333,25.48164092848026,0.063524042617687,17.334375,130.50069444444446
1205,2023-04-20,29.1268115942029,77.04347826086956,41.853125,45.84548611111112,58.128125,80.04618055555555,8.250347222222222,0.6703472222222223,22.38020833333333,4.235972222222222,19.995131541155533,0.07164056398240638,27.02048611111111,60.85486111111111
1206,2023-04-21,30.819444444444443,65.74305555555556,36.134375,51.64965277777778,56.85208333333333,57.94444444444445,10.040625,0.7256597222222222,27.634722222222223,2.839409722222222,18.966191857205978,0.04908050944098335,22.38020833333333,58.128125
1207,2023-04-22,32.34375,65.17361111111111,30.508333333333336,48.96736111111111,50.85,47.21041666666667,10.047569444444443,0.6547222222222222,40.33923611111111,3.140034722222222,24.629734977462142,0.060559975356262716,27.634722222222223,56.85208333333333
1208,2023-04-23,20.711805555555557,46.5,27.80902777777777,46.53263888888889,47.36076388888889,42.57569444444445,5.475793650793651,0.6036111111111111,29.001041666666666,2.026736111111111,16.967094445946007,0.04190868688029064,40.33923611111111,50.85
1209,2023-04-24,44.06944444444445,80.30208333333333,48.04548611111111,104.71493055555555,94.75451388888888,43.87604166666667,11.771527777777775,1.1576388888888889,21.652430555555554,4.365659722222222,9.840630325931498,0.04559220808418519,29.001041666666666,47.36076388888889
1210,2023-04-25,50.35416666666666,83.13541666666667,45.02777777777778,86.51805555555556,82.62013888888889,41.28020833333333,10.05625,1.2822222222222222,31.14270833333333,4.4532638888888885,16.022830275763198,0.05325587768762509,21.652430555555554,94.75451388888888
1211,2023-04-26,72.15625,115.47916666666669,71.74166666666666,146.5559027777778,136.27048611111113,73.13229166666666,11.842361111111112,1.8164930555555556,29.52118055555556,6.459131944444445,14.353195332434428,0.047054047286000114,31.14270833333333,82.62013888888889
1212,2023-04-27,71.79166666666667,117.92708333333331,53.661458333333336,104.30451388888888,99.10486111111112,55.37777777777777,8.219097222222222,1.3064583333333333,31.86215277777778,6.433506944444445,16.236432044110394,0.06426767764358207,29.52118055555556,136.27048611111113
1213,2023-04-28,64.95833333333333,96.43560606060606,49.54431818181818,94.46742424242424,90.52462121212122,54.97738095238096,10.91439393939394,1.4622916666666668,18.757196969696967,6.287765151515152,9.734341763593221,0.06870025866528712,31.86215277777778,99.10486111111112
1214,2023-04-29,53.29861111111112,94.74652777777776,49.27007575757575,87.26363636363637,86.4715909090909,59.90871212121212,9.320833333333333,1.108611111111111,13.282954545454546,5.671884057971014,7.414742964392612,0.06484258487839549,18.757196969696967,90.52462121212122
1215,2023-04-30,38.88888888888889,61.29166666666666,39.34826388888889,59.87951388888889,63.84166666666667,62.96111111111111,10.09375,0.8267708333333333,25.258333333333336,4.663125,16.32522176848245,0.07191556355224264,13.282954545454546,86.4715909090909
1216,2023-05-01,39.29513888888889,70.375,42.09166666666667,49.07291666666666,60.32534722222223,71.31631944444445,5.107638888888888,0.8591319444444445,5.777430555555555,3.7318402777777777,4.856551152254815,0.0608531455069444,25.258333333333336,63.84166666666667
1217,2023-05-02,34.56597222222222,65.34722222222221,41.02881944444445,45.32083333333333,57.422222222222224,71.84236111111112,8.581746031746032,0.7688541666666667,9.109722222222222,3.3397916666666667,8.06896425103029,0.05716646063141879,5.777430555555555,60.32534722222223
1218,2023-05-03,38.083333333333336,68.45486111111111,43.359375,62.82743055555556,68.63854166666667,53.53854166666667,9.359126984126984,1.0446527777777777,7.252083333333334,4.358472222222223,4.926499438318383,0.06258706914174882,9.109722222222222,57.422222222222224
1219,2023-05-04,47.59027777777778,85.23263888888889,41.86701388888889,75.43645833333333,74.159375,47.64618055555556,9.950347222222222,1.3369444444444445,22.710069444444443,5.351388888888889,12.439126741087495,0.07120055068165335,7.252083333333334,68.63854166666667
1220,2023-05-05,70.81944444444444,100.19097222222224,46.84131944444445,76.57951388888888,78.81388888888888,56.18472222222223,11.50138888888889,1.4308680555555555,29.804166666666664,6.122986111111112,17.995298264027205,0.07671579716702052,22.710069444444443,74.159375
1221,2023-05-06,77.18402777777779,113.11458333333331,40.28368055555556,64.75138888888888,67.19548611111111,53.90381944444445,12.782986111111112,1.2009027777777777,18.54722222222222,7.278090277777778,11.363263770070107,0.10672392987887151,29.804166666666664,78.81388888888888
1222,2023-05-07,45.32291666666666,82.85763888888889,37.72430555555555,63.98229166666667,64.69791666666667,40.645833333333336,10.190277777777778,0.9598958333333332,26.05243055555556,3.289930555555556,15.12427194448749,0.05007663442735585,18.54722222222222,67.19548611111111
1223,2023-05-08,45.87152777777778,88.3125,48.701388888888886,90.4513888888889,87.70833333333333,45.46458333333334,11.694791666666667,1.2356944444444444,11.341666666666669,4.195173611111112,6.039874579188498,0.04729176452168469,26.05243055555556,64.69791666666667
1224,2023-05-09,81.84583333333333,120.19583333333333,51.57159090909091,87.75984848484849,88.59848484848486,62.08522727272727,12.744927536231884,1.2210869565217393,28.543478260869566,7.107789855072463,16.584442280152995,0.07932935324846242,11.341666666666669,87.70833333333333
1225,2023-05-10,85.27430555555556,109.58680555555556,40.78194444444444,71.02395833333334,70.91701388888889,50.6231884057971,13.951041666666669,1.189375,26.659375,5.800486111111112,15.095270731189947,0.08065526914219226,28.543478260869566,88.59848484848486
1226,2023-05-11,126.05902777777776,168.73263888888889,69.3951388888889,145.71458333333334,133.85208333333333,67.91562499999999,13.735069444444443,2.2469444444444444,23.10625,9.366145833333333,10.929120960718326,0.06945495836487509,26.659375,70.91701388888889
1227,2023-05-12,89.57352941176471,125.1470588235294,79.0720588235294,152.53088235294118,145.20441176470587,102.6779411764706,11.19558823529412,1.849705882352941,29.35735294117647,6.563088235294118,15.119735541748808,0.04488980979490843,23.10625,133.85208333333333
1228,2023-05-13,83.67592592592592,125.39814814814814,112.89583333333331,129.88854166666667,160.8375,38.56547619047619,33.42,2.4171666666666667,18.0125,7.599259259259259,15.53639586798564,0.04695610880827533,29.35735294117647,145.20441176470587
1229,2023-05-14,99.2013888888889,143.375,86.67083333333333,64.49895833333333,101.89340277777778,47.040625,13.067013888888887,1.4921875,26.34166666666667,8.762222222222222,34.85634366534667,0.0851582510216547,18.0125,160.8375
1230,2023-05-15,42.13636363636363,85.39015151515152,73.79423076923078,28.532692307692308,70.29423076923077,46.16346153846154,29.69618055555556,0.5645138888888889,27.771875,4.757142857142857,69.39442334928698,0.06672549525838982,26.34166666666667,101.89340277777778
1231,2023-05-16,169.26515151515153,337.0265151515151,32.05535714285714,36.947023809523806,44.519642857142856,7.161904761904762,9.897569444444445,0.6543402777777777,22.23819444444445,4.158988095238096,18.785485489116514,0.09136688765969692,27.771875,70.29423076923077
1232,2023-05-17,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,22.23819444444445,44.519642857142856
1233,2023-05-18,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1234,2023-05-19,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1235,2023-05-20,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1236,2023-05-21,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1237,2023-05-22,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1238,2023-05-23,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1239,2023-05-24,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1240,2023-05-25,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1241,2023-05-26,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1242,2023-05-27,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1243,2023-05-28,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1244,2023-05-29,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1245,2023-05-30,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1246,2023-05-31,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1247,2023-06-01,121.1904761904762,205.66071428571428,39.23181818181818,40.37272727272728,53.275,13.529545454545454,50.3546875,0.8265196078431373,12.204166666666666,6.241818181818181,11.572639255108761,0.11500355931493655,12.204166666666666,53.275
1248,2023-06-02,49.91666666666666,98.20833333333331,42.309375,46.56041666666667,36.02291666666667,52.75208333333333,38.27685185185185,0.5283333333333333,12.323809523809524,3.669583333333333,10.963164646470968,0.0991165381801812,12.204166666666666,53.275
1249,2023-06-03,50.96180555555555,90.97916666666669,41.719097222222224,64.76180555555555,50.39097222222222,62.667013888888896,16.99861111111111,0.919722222222222,29.115277777777777,3.9029861111111113,18.47064711805959,0.0759469210707674,12.323809523809524,36.02291666666667
